source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,audit_flags
/books/OL18535318M,Treuhänder des Reichs,die Schweiz und die Vermögen der Naziopfer : eine Spurensuche,Beat Balzli,1,9783859322134,1997,Werd,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664302M,Thesaurus Proverbiorum Medii Aevi,"Lexikon Der Sprichworter Des Romanisch-Germanischen Mittelalters, Niesen-Schadlichkeit",Begrundet Von Samuel Singer,1,9783110165050,1999,Walter De Gruyter Inc,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664425M,Thesaurus Proverbiorum Medii Aevi: Lexikon Der Sprichworter Des Romanisch-Germanischen Mittelalters,Sommer-Troster,Begrundet Von Samuel Singer,1,9783110169515,2001,Walter De Gruyter Inc,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664626M,Die Deutsche Literature Des Mittelalters Verfasserlexikon (Band 11 Lieferung 4),,Bergrundet Von Wolfgang Stammler,1,9783110179088,2003,Walter De Gruyter Inc,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664713M,Erinnerung-Identitat-Narration,"Gattungstypologie Und Funktionen Kanadischer, Fictions Of Memory (Media and Cultural Memory/Medien Und Kulturelle Erinnerung)",Birgit Neumann,1,9783110183160,2005,Walter de Gruyter,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL19441926M,Das brandenburgische Stadtbürgertum als Mitgestalter der Moderne,die kommunale Selbstverwaltung und die politische Kultur des Gemeindeliberalismus,Brigitte Meier,1,9783830501657,2001,Berlin Verlag Arno Spitz,Histoire | Politique,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL35666376M,Herrin der Dunkelheit,Fantasy-Roman mit einem Interview des Autors,Charles Busch | Fritz Leiber,2,9783453306769,,,Fantasy | Fiction,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664471M,"Phillippus Arab, Ein Soldatenkaiser in Der Tradition DES Antoninisch-Serverischen Prinzipats (Untersuchungen Zur Antiken Literaur Und Geschichte)",,Christian Korner,1,9783110172058,2001,Walter de Gruyter & Co,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12877504M,Berninis Unbekanntes Meisterwerk,Die Galleria Colonna in Rom Und Die Kunstpatronage Des Romischen Uradels (Romische Studien Der Bibliotheca Hertziana),Christina Strunck,1,9783777433059,2006,Hirmer Verlag GmbH,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12877515M,Ein Regisseur Des Barocken Welttheaters,Johann Paul Schor Und Die Internationale Sprache Des Barock (Romische Studien Der Bibliotheca Hertziana),Christina Strunck,1,9783777435152,2007,Hirmer Verlag GmbH,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664843M,"Jahre, Jahrwochen und Jubilaen","Heptadische Geschichtskonzeptionen im Antiken Judentum (Beiheft Zur Zeitschrift Fur Die Alttestamentliche Wissenschaft, 363)",Christoph Berner,1,9783110190540,2006,Walter De Gruyter Inc,Histoire,0,,,SPECIALIZED_CONTENT
/books/OL12736132M,"Die Logik des Parasitären. Literarische Texte, Medizinische Diskurse, Schrifttheorien.",,Claudia Jost,1,9783476452337,2000,Metzler,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL22543915M,Diskurse des Politischen: zwischen Re- und Dekonstruktion,,Dietmar J. Wetzel,1,9783770538409,,Wilhelm Fink GmbH u. Co. Verlags-KG,Philosophie | Politique | Sciences sociales,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664661M,Kants Ubergangskonzeption im Opus Postumum,Zur Rolle des Nachlabwerkes fur die Grundlegung der Empirischen Physik (Quellen Und Studien Zur Philosophie),Dina Emundts,1,9783110180527,2004,Walter De Gruyter Inc,Philosophie | Sciences,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12765168M,Stories of Detection and Mystery. New Edition.,,E. J. H. Morris | D. J. Mortimer | E.J.H Morris,3,9783526419396,1999,"Langensch.-Hachette, M",Policier et mystère,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12660327M,Une Linguistique Energetique En Russie Au Seuil Du Xxe Siecle,Essai D'analyse Epistemologique (Slavica Helvetica),Elena Simonato,1,9783039104536,2005,Peter Lang Publishing,Histoire | Philosophie,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL21818065M,Die poetologische Selbstreflexion im deutschen Roman des 18. Jahrhunderts.,,Ernst Weber,1,9783170011915,1974,Kohlammer,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12663671M,"Tyrannius Rufinus, Historia Monachorum Sive De Vita Sanctorum Patrum (Patristische Texte Und Studien)",,Eva Schulz-Flugel,1,9783110120400,1990,Walter De Gruyter Inc,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12677796M,Gerechtigkeit als Zufall,"Zur rhetorischen Evolution des Rechts (TRACE Transmission in Rhetorics, Arts and Cultural Evolution)",Fabian Steinhauer,1,9783211716885,2007,Springer,Histoire | Philosophie | Politique | Sciences sociales,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12764314M,Typische Formen DES Romans,,Frank Stanzel,1,9783525334645,1998,Vandenhoeck & Ruprecht GmbH & Co KG,Fiction,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664602M,Wende Und Einheit Im Spiegel Der Deutschsprachigen Literatur,Ein Handbuch,Frank Thomas Grub,1,9783110177756,2003,Walter De Gruyter Inc,Histoire,0,,,SPECIALIZED_CONTENT
/books/OL25572908M,Ritter und Knappe des Schwerts,Roman,Fritz Leiber | Neil Gaiman | Jonathan Davis,3,9783453133440,1997,Heyne,Fantasy | Fiction,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL19625992M,Torh auser des Gl ucks: die Gedichte,,Gerald Zschorsch,1,9783518456835,2004,Suhrkamp Verlag,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12661029M,Josepha Dominica Von Rottenberg (1676-1738) (Quellen Und Forschungen Zur Geschichte Des Dominikanerordens - Neue Folge),,Guenter Esser,1,9783050021591,1993,Wiley-VCH,Biographie,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12804975M,Fichtes letzte Darstellungen der Wissenschaftslehre: Beitraege zum Fuenften Internationalen Fichte-Kongress,"""Johann Gottlieb Fichte. Das Spaetwerk (1810-1814) ... Teil I (Fichte-Studien 28) (Fichte Studien)",Günter Zöller,1,9789042020443,2006,Editions Rodopi BV.,Philosophie | Sciences,0,,,SPECIALIZED_CONTENT
/books/OL12664741M,Vereinte Suche Nach Jhwh,Die Hiskianische Und Josianische Reform in Der Chronik (Beiheft Zur Zeitschrift Fur Die Alttestamentliche Wissenschaft),Hee-sook Bae,1,9783110184518,2005,Walter De Gruyter Inc,Histoire,0,,,SPECIALIZED_CONTENT
/books/OL12913000M,Bilder des Corpus Christi. Sakramentaler Realismus von Jan van Eyck bis Hieronymus Bosch.,,Heike Schlie,1,9783786123927,2002,"Mann (Gebr.), Berlin",Arts | Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL1821754M,Henry Moore,"Druckgraphik 1931-1980 : aus dem Wilhelm-Lehmbruck-Museum der Stadt Duisburg : Galerie Jahrhunderthalle Hoechst, 6. März bis 17. April 1988, Städtische Sammlung Duisburg-Rheinhausen, 9. Juni bis 16. Juli 1988 und Derik-Baegert-Gesellschaft e.V. Schloss Ringenberg, 26. Juni bis 19. August 1988, Kaiser Wilhelm Museum Krefeld, 16. Oktober bis 27. November 1988",Herbert Edward Read | J. Hedgecoe | David Sylvester | Alan Bowness | Henry Moore | Ann Garrould,6,9783923576302,1988,Galerie Jahrhunderthalle,Arts | Biographie,0,,,MULTI_AUTHOR_6
/books/OL12677264M,Fritz Fröhlich - Die Kunst des Lebens.,,Herbert Helml,1,9783205993681,2001,Böhlau Wien,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL7270668M,Moby-Dick or the whale / Herman Melville,,Herman Melville,1,9780030077654,1957,International Thomson Publishing,Fiction | Histoire | Théâtre,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL27902962M,The Piazza Tales,,Herman Melville,1,9780497257828,2005,ICON Classics,Fiction,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL19175595M,Verwerfung der B urgerlichkeit: Wandlungen des Konservatismus am Beispiel Paul Ernsts,,Hildegard Chatellier,1,9783826021756,2002,K onigshausen & Neumann GmbH,Histoire | Politique,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12827355M,Totentanz und Obrigkeit,"Illustrierte Erbauungsliteratur von Conrad Meyer im Kontext reformierter Bilderfeindlichkeit im Zurich des 17. Jahrhun (Europaische ... Reihe XXVIII, Kunstgeschicht)",Ingeborg Strole,1,9783631327838,1999,Peter Lang Publishing,Religion,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12660758M,Neues Organon Oder Gedanken Ueber Die Erforschung Und Beziechnung DES Wahren (Philosophiehistorische Texte),,J.H. Lambert,1,9783050006024,1990,Wiley-VCH,Philosophie,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12829321M,Die Privatisierung Und Regulierung Des Wassersektors,Das Beispiel Buenos Aires/argentinien,Jan Muller-Scheebel,1,9783631510995,2003,Peter Lang Pub Inc,Politique,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL22121489M,Die Grundstruktur des transzendentalen Wissens nach Joh. Gottl. Fichtes Wissenschaftslehre 1804℗,,Joachim Widmann,1,9783787304110,1977,Meiner,Philosophie,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL62086423M,Die Tochter des Hirsch-Clans,Roman,Joan Wolf,1,,,Bertelsmann Club GmbH,Fiction,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL9015185M,Die Leiden Des Jungen Werther,,Johann Wolfgang von Goethe,1,9783895086625,1999,Konemann,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL9065623M,"Die Leiden des jungen Werther. Diverse Umschlagfarben, unsortiert.",,Johann Wolfgang von Goethe,1,9783580633226,1997,"Langenscheidt Fachv., M.",,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL9018505M,Die Leiden des jungen Werthers. Mit Materialien.,,Johann Wolfgang von Goethe,1,9783140223645,2001,Schöningh im Westermann,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12765094M,The Chamber.,,John Grisham | Sue Harmes,2,9783526364115,2000,"Langensch.-Hachette, M",,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL16390719M,Von Rabelais bis Voltaire,zur Geschichte des französischen Romans.,Jürgen von Stackelberg,1,9783406026850,1970,Beck,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664873M,Leiden Lesen,Bedeutungen Von 'Compassio' Um 1200 Und Die Poetik Des Mit-Leidens Im 'Parzival' Wolframs Von Eschenbach (Scrinium Friburgense/Veroffentlichungen ... Des Mediavistischen) (Scrinium Friburgense),Katharina Mertens Fleury,1,9783110191561,2006,Walter de Gruyter,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL22623473M,"Ontologie des seelischen Lebens: ein Beitrag zur theologischen Anthropologie im Anschluss an Hume, Kant, Schleiermacher und Dilthey",,Kirsten Huxel,1,9783161485244,,Mohr Siebeck,Philosophie,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12798590M,Vom Rechten Gebrauch Der Bilder Im Liturgischen Raum,Mittelalterliche Funktionsbestimmungen Bildender Kunst Im Rationale Divinorum Officiorum Des Durandus ... in the History of Christian Thought),Kirstin Faupel-Drevs,1,9789004113152,1999,Brill Academic Publishers,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664881M,"""Ars corrigendi"" in der fruehen Neuzeit",Studien zur Geschichte der Textkritik (Historia Hermeneutica. Series Studia 4) (Historia Hermeneutica),Klara Vanek,1,9783110192346,2007,Walter de Gruyter,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12677674M,Das Geheimnis des Kiver,Ein einfacher Weg zu mehr Lebensqualität und Zufriedenheit,Leonhard Kubizek,1,9783211335505,2006,Springer,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12740284M,Ausgewahlte Reden Des Staatsministers A.d. Und Parlamentariers Dr. Ludwig Windthorst.,,Ludwig Windthorst,1,9783487120065,2003,Olms George,Politique,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12918020M,HEAVEN ON EARTH: ART FROM ISLAMIC LANDS,WORKS FROM THE STATE HERITAGE MUSEUM AND THE KHALILI COLLECTION.,M. B. & J. M. Rogers (edits). Piotrovsky,1,9783791360133,2004,Prestel,Arts,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12877505M,Die Phantastoschen Kopte des Franz Xaver Messerschmidt,,Maraike Buekling,1,9783777433653,2007,Hirmer Verlag GmbH,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12661281M,"Bruder, Freunde und Betruger","Soziale Beziehungen, Normen und Konflikte in der Augsburger Kaufmannschaft um die Mitte des 16. Jahrhunderts (Colloquia Augustana)",Mark Haberlein,1,9783050031873,1998,Akademie Verlag,Histoire | Économie et entreprise,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664621M,Wesen Und Wirken Der Weisheit in Der Sapientia Salomonis (Beiheft Zur Zeitschrift Für Die Alttestamentliche Wissenschaft),,Martin Neher,1,9783110178807,2004,Walter de Gruyter,,0,,,SPECIALIZED_CONTENT
/books/OL23112954M,Die Beutefrau,Roman um die letzte Liebe Karls des Grossen,Martina Kempff,1,9783492048705,2006,Piper,Fiction | Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12830060M,Krise Und Kritik Bei Bruno Bauer,"Kategorien Des Politischen Im Nachhegelschen Denken (Forschungen Zum Junghegelianismus. Quellenkunde, Umkreisforschung, Theorie, Wirkungsgeschichte)",Massimiliano Tomba,1,9783631523292,2005,Peter Lang Pub Inc,Philosophie | Politique,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12773533M,Handbuch Robotik,Programmieren und Einsatz intelligenter Roboter (VDI-Buch),Matthias Haun,1,9783540255086,2007,Springer,,0,,,SPECIALIZED_CONTENT
/books/OL20114941M,"Texte, die alles sagen: erz ahlende Literatur des 18. und 19. Jahrhunderts und Theorien der Stimme",,Michael Eggers,1,9783826025440,,K onigshausen & Neumann GmbH,Fiction,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664291M,Integration in Staatenverbindungen,"Vom 19. Jehrhundert Bis Zur Eu Nach Dem Vertrag Von Amsterdam (Schriften Des Rechtszentrums Fur Europaische Und Internationale Zusammenarbeit, 2)",Michael Kuschnick,1,9783110164619,1999,Walter De Gruyter Inc,Histoire | Politique,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12829530M,Vom 'roman Experimental' Zum 'roman Psychologique',Medizin Und Psychologie In Romanen Des Ausgehenden 19. Jahrhunderts Von Emile Zola Bis Zu Paul Bourget,Monika Dorothea Kautenburger,1,9783631514245,2003,Peter Lang Pub Inc,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12829880M,Jurodstvo--Eine Studie Zur Phanomenologie Und Typologie Des Narren in Christo,Jurodivyj in Der Postmodernen Russischen Kunst Venedikt Erofeev Die Rei (Europaische Hochschulschriften),Natalia Ottovordemgentschenfelde,1,9783631520345,2004,Peter Lang Publishing,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL20669300M,Nedko Solakov,leftovers : a selection of my unsold pieces from the private galleries I work with,Nedko Solakov,1,9783883759937,2005,W. König,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL22514772M,Affektenlehre und Ph anomenologie der Stimmungen: Wege einer Ontologie und Ethik des Emotionalen,,Paola-Ludovica Coriando,1,9783465031970,,Vittorio Klostermann GmbH,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL19555796M,Der mit den zwei H ornern: Alexander der Grosse der arabischen Literatur; 1. Dionysos und sein Kreis im Werk des Exekias: 2,,Peter Bachmann,1,9783805336116,2005,Verlag Philipp von Zabern GmbH,Arts,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL18908844M,Der Zweifel des Anarchisten,für eine neue Theorie von politischer Verpflichtung und staatlicher Legitimität,Peter Rinderle,1,9783465032335,2005,Klostermann,Philosophie | Politique,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664700M,Die Tragodien Des Pacuvius,"Ein Kommentar Zu Den Fragmenten Mit Einleitung, Text Und Ubersetzung (Texte Und Kommentare 28) (Texte Und Kommentare)",Petra Schierl,1,9783110182491,2006,Walter de Gruyter,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12661304M,Lebende Bilder in der italienischen Festkultur des 15. Jahrhunderts,,Philine Helas,1,9783050034089,1999,Akademie-Verlag,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664887M,Der phonologisch-typologische Wandel des Deutschen von einer Silbenzu einer Wortsprache (Studia Linguistica Germanica 85) (Studia Linguistica Germanica),,Renata Szczepaniak,1,9783110192742,2007,Walter de Gruyter,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664143M,Gluck Als Vollendung Des Menschseins,Die Beatitudo-Lehre Des Thomas Von Aquin Im Horizont Des Eudamonismus-Problems (Arbeiten Zur Kirchengeschichte),Rochus Leonhardt,1,9783110156911,1998,Walter De Gruyter Inc,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL14660936M,Unterrichtstheorie in Bilddokumenten des 15. bis 17. Jahrhunderts,"eine Studie zum Bildtypus der ""Accipies"" und seinen Modifikationen im Bildbestand der Universitätsbibliothek Helmstedt und des Augusteischen Buchbestandes der Herzog August Bibliothek in Wolfenbüttel",Sabine Kirk,1,9783784837567,1988,A. Lax,Histoire | Philosophie | Éducation,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664874M,Sprichwort und Sentenz im narrativen Kontext,Ein Beitrag Zur Poetik Des Hoefischen Romans,Silvia Reuvekamp,1,9783110191578,2007,Walter De Gruyter Inc,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL18519938M,Vergleich der politischen Theorie und der politischen Systeme des Althusius mit der EU,,Stefan Hohberger,1,9783428125920,2008,Duncker & Humblot,Philosophie | Politique,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12661349M,Die Versorgung des päpstlichen Hofes in Avignon mit Lebensmitteln (1316 - 1378).,,Stefan Weiß,1,9783050036403,2002,Akademie-Verlag,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12811787M,Die Spur des Medaillons. Roman.,,Tania Schlie,1,9783547779752,2001,"Schröder, München",Fiction | Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12663977M,Christus Interpres,Die Einheit Von Auslegung Und Verkundigung in Der Lukaserklarung Des Ambrosius Von Mailand (Patristische Texte Und Studien),Thomas Graumann,1,9783110144239,1994,Walter De Gruyter Inc,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL21309581M,Die Kirche der Väter,Vätertheologie und Väterbeweis in den Kirchen des Ostens bis zum Konzil von Ephesus (431),Thomas Graumann,1,9783161475498,2002,Mohr Siebeck,Histoire,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12973263M,"Two Cultures, Universities and Intellectuals",,Thomas Kühn,1,9783823358855,2002,Narr,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664883M,Uneigentliches Sprechen und Bildermischung in den Elegien des Properz (Untersuchungen Zur Antiken Literatur Und Geschichte),,Thomas Riesenweber,1,9783110192490,2007,Walter de Gruyter,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL16214055M,Philosophos Bios,die antike Philosophenbiographie als symbolische Form : Studien zur Vita Apollonii des Philostrat,Thomas Schirren,1,9783825351182,2005,Winter,Biographie,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL9063919M,Die Tochter des Klavierspielers.,,Timothy Findley,1,9783546001489,1998,Claassen Verlag,Fiction,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12677770M,Auslieferung und Europäischer Haftbefehl,Kontinentaleuropäische und anglo-amerikanische materielle Prinzipien des Auslieferungsrechts im Vergleich zum ... und dessen Umsetzung in Österreich,Verena Murschetz,1,9783211699492,2007,Springer,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12664227M,"Philipp Von Zesen, Samtliche Werke","Unter Mitwirkung Von Ulrich Mache Und Volker Meid, Der Heidnischen Gottheiten Herkunft Und Begabnisse (Ausgaben Deutscher Literatur Des XV Bis XVIII Jahrhunderts)",Von Ferdinand Van Ingen,1,9783110161762,1998,Walter De Gruyter Inc,,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12772132M,Die Entwicklung des neuen Strukturalismus seit 1973,,"W., Stegmüller",1,9783540157076,1986,Springer,Philosophie | Sciences,0,,,TITLE_LANGUAGE_SUSPECT
/books/OL12827308M,Ordnungspolitisches Konzept der Regionalpolitik,Darstellung der Defizite und des Reformbedarfs der Regionalpolitik am Beispiel Mecklenburg-Vorpommerns ... Wirtschaftstheorie und Wirtschaftspolitik),Wolfgang Grimme,1,9783631324424,1997,P. Lang,,0,,,TITLE_LANGUAGE_SUSPECT
