language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state
EN,CONTEMPORARY,Chimamanda Ngozi Adichie,1,7,10,/works/OL36531597W,The Norton anthology of English literature -- Tenth Edition -- Volume F,Jahan Ramazani | Chinua Achebe | Chimamanda Ngozi Adichie | J. M. Coetzee,1.0000,2018,/books/OL49379241M,The Norton Anthology of English Literature,Tenth Edition: Volume F: The twentieth and twenty-first centuries,eng,0.9600,9780393603071,W. W. Norton & Company,2018,,14423390,NOT_PROBED,,,,,YES,NO,146.2000,155.2000,REVIEW,Collected/omnibus work requires review.,
EN,CONTEMPORARY,Martin Amis,1,8,12,/works/OL29343127W,Amis Omnibus,Martin Amis,1.0000,1999,/books/OL40340101M,Amis Omnibus,,eng,1.0000,9780224031431,Penguin Random House,1999,,,NOT_PROBED,,,,,YES,NO,135.0000,144.0000,REVIEW,Collected/omnibus work requires review.,
EN,CONTEMPORARY,Paul Auster,1,9,13,/works/OL39006820W,A little anthology of surrealist poems,Paul Auster,1.0000,1972,/books/OL53111914M,A little anthology of surrealist poems,,eng,1.0000,,Siamese Banana Press,1972,,,NOT_PROBED,,,,,YES,NO,129.0000,133.0000,REVIEW,Collected/omnibus work requires review.,
EN,CONTEMPORARY,Michael Chabon,2,7,10,/works/OL17442722W,The Ecco Anthology of Contemporary American Short Fiction,Joyce Carol Oates | Michael Chabon,1.0000,2008,/books/OL49952943M,The Ecco Anthology of Contemporary American Short Fiction,,eng,1.0000,9780061661587,Harper Perennial,2009,,14547953,NOT_PROBED,,,,,YES,NO,127.0000,136.0000,REVIEW,Collected/omnibus work requires review.,
EN,CONTEMPORARY,Roddy Doyle,2,7,10,/works/OL39116753W,Roddy Doyle Omnibus,Roddy Doyle,1.0000,2001,/books/OL53236519M,Roddy Doyle Omnibus,,eng,1.0000,9780099428268,Hodder & Stoughton,2001,,,NOT_PROBED,,,,,YES,NO,115.0000,124.0000,REVIEW,Collected/omnibus work requires review.,
EN,CONTEMPORARY,Sebastian Barry,2,6,9,/works/OL36026513W,Methuen Drama Anthology of Irish Plays,Brendan Behan | Patrick Lonergan | Christina Reid | Martin McDonagh | Sebastian Barry,1.0000,2008,/books/OL48643229M,Methuen Drama Anthology of Irish Plays,Hostage; Bailegangaire; Belle of the Belfast City; Steward of Christendom; Cripple of Inishmaan,eng,1.0000,9781408149461,Bloomsbury Publishing Plc,2008,,,NOT_PROBED,,,,,YES,NO,115.0000,124.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Daniel Defoe,1,7,10,/works/OL45286W,The Military Memoirs of Capt. George Carleton,Daniel Defoe,1.0000,1728,/books/OL9840999M,Military Memoirs of Capt. George Carleton (Large Print Edition),,eng,0.7692,9781426480614,BiblioBazaar,"January 31, 2007",,1846741,NOT_PROBED,,,,,NO,NO,162.3846,171.3846,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Edgar Allan Poe,1,8,12,/works/OL41071W,"The Complete Tales and Poems of Edgar Allan Poe [67 stories, 52 poems, 4 essays]",Edgar Allan Poe,1.0000,1938,/books/OL1743118M,The collected tales and poems of Edgar Allan Poe.,,eng,0.7258,0679600078,Modern Library,1992,,419353,NOT_PROBED,,,,,NO,NO,161.5161,170.5161,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Herman Melville,1,7,10,/works/OL14953511W,"Novels (Bartleby, the Scrivener / Benito Cereno)",Herman Melville,1.0000,1990,/books/OL32062758M,Bartleby and Benito Cereno,,eng,0.6957,9780486264738,Dover Publications,1990,,10720536,NOT_PROBED,,,,,NO,NO,160.9130,169.9130,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Jane Austen,1,10,14,/works/OL15080247W,Novels (Sanditon / Watsons),Jane Austen,1.0000,1978,/books/OL10344603M,Sanditon and The Watsons,Austen's Unfinished Novels,eng,0.6809,9780486457932,Dover Publications,"June 26, 2007",,2427458,NOT_PROBED,,,,,NO,NO,160.6170,169.6170,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Nathaniel Hawthorne,1,7,10,/works/OL455331W,The Magic Pitcher,Nathaniel Hawthorne,1.0000,1958,/books/OL32483948M,The Miraculous Pitcher,"(From: ""A Wonder-Book for Girls and Boys"")",eng,0.7692,,Project Gutenberg,2005-11-01,,11139139,NOT_PROBED,,,,,NO,NO,156.3846,160.3846,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Edith Wharton,1,7,10,/works/OL13131348W,Works (Ethan Frome / Hermit and the Wild Woman and other stories),Edith Wharton,1.0000,1914,/books/OL24654714M,The Hermit and the Wild Women and other stories / Ethan Frome,,eng,0.7667,,C. Scribner's Sons,1914,,9256389,NOT_PROBED,,,,,NO,NO,156.3333,160.3333,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Edgar Allan Poe,1,8,12,/works/OL273544W,The Works of Edgar Allan Poe in Five Volumes - Volume Five,Edgar Allan Poe,1.0000,1903,/books/OL33119373M,"The Works of Edgar Allan Poe, Raven Edition, Volume 5",,eng,0.7664,,LibriVox,2013-11-23,,11823347,NOT_PROBED,,,,,NO,NO,156.3271,160.3271,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Jane Austen,1,10,14,/works/OL66600W,Novels (Lady Susan / Watsons),Jane Austen | James Edward Austen-Leigh,1.0000,1871,/books/OL26250205M,"Lady Susan, The Watsons",With a Memoir,eng,0.7660,,"Little, Brown, and company",1905,,12641534,NOT_PROBED,,,,,NO,NO,156.3191,160.3191,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Nathaniel Hawthorne,1,7,10,/works/OL455600W,Works (Tanglewood Tales / Wonder-Book for Girls and Boys),Nathaniel Hawthorne,1.0000,1868,/books/OL32476521M,"A Wonder Book and Tanglewood Tales, for Girls and Boys",,eng,0.7547,,Project Gutenberg,2011-02-23,,11132393,NOT_PROBED,,,,,NO,NO,156.0943,160.0943,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Nathaniel Hawthorne,1,7,10,/works/OL25479797W,Marble Faun Annotated,Nathaniel Hawthorne,1.0000,1892,/books/OL36890920M,Marble Faun (Illustrated),,eng,0.7727,9798775042479,Independently Published,2021,,,NOT_PROBED,,,,,NO,NO,150.4545,159.4545,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Mark Twain,1,10,15,/works/OL54117W,The Million Pound Bank-Note,Mark Twain,1.0000,1917,/books/OL31938586M,"The 1,000,000 Pound Bank-Note",,eng,0.7143,,Harper & Brothers Publishers,1917-05,,10620871,NOT_PROBED,,,,,NO,NO,155.2857,159.2857,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Edgar Allan Poe,1,8,12,/works/OL273515W,"Ten Great Mysteries [10 stories, 5 poems]","Edgar Allan Poe | Conklin, Groff",1.0000,1960,/books/OL45644386M,Ten Great Mysteries By Edgar Allen Poe,,eng,0.7105,,"Scholastic, Incorporated",1962-01-01,,15076138,NOT_PROBED,,,,,NO,NO,155.2105,159.2105,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Mark Twain,1,10,15,/works/OL20393827W,"A  Tramp  Abroad,  Part 7",Mark Twain,1.0000,2012,/books/OL34268366M,"Tramp Abroad, Part 7 Annotated",,eng,0.7600,9798519529846,Independently Published,2021,,,NOT_PROBED,,,,,NO,NO,150.2000,159.2000,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Mark Twain,1,10,15,/works/OL53922W,Novels (Adventures of Huckleberry Finn / Adventures of Tom Sawyer / Prince and the Pauper),Mark Twain,1.0000,1978,/books/OL27901006M,Adventures of Tom Sawyer / Adventures of Huckleberry Finn / The Prince and the Pauper,,eng,0.7030,,Mustard,1999,,9255586,NOT_PROBED,,,,,NO,NO,155.0606,159.0606,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Nathaniel Hawthorne,1,7,10,/works/OL28606881W,A Wonder Book and Tanglewood Tales,Nathaniel Hawthorne,1.0000,1909,/books/OL55995814M,"Wonder Book and Tanglewood Tales, for Girls and Boys",,eng,0.7529,9781718679504,CreateSpace Independent Publishing Platform,2018,,,NOT_PROBED,,,,,NO,NO,150.0588,159.0588,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Edgar Allan Poe,1,8,12,/works/OL20638774W,El escarabajo de oro,Edgar Allan Poe,1.0000,1997,/books/OL37501635M,Escarabajo de Oro Illustrated,,eng,0.6939,9798734301173,Independently Published,2021,,,NOT_PROBED,,,,,NO,NO,148.8776,157.8776,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Charles Dickens,1,12,18,/works/OL20343103W,The Schoolboy's Story,Charles Dickens,1.0000,2014,/books/OL38469807M,Schoolboy's Story Illustrated,,eng,0.6800,9798411437348,Independently Published,2022,,,NOT_PROBED,,,,,NO,NO,148.6000,157.6000,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Emily Brontë,1,5,7,/works/OL16277160W,The Broadview anthology of Victorian poetry and poetic theory,Thomas J. Collins | Emily Brontë | Lewis Carroll,1.0000,1999,/books/OL6820761M,The Broadview anthology of Victorian poetry and poetic theory,,eng,1.0000,1551111004,Broadview Press,1999,,13773138,NOT_PROBED,,,,,YES,NO,147.0000,156.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL14877867W,Complete Works of Oscar Wilde,Oscar Wilde,1.0000,1907,/books/OL2218275M,Complete works of Oscar Wilde,,eng,1.0000,0060551704,Perennial Library,1989,,4095558,NOT_PROBED,,,,,YES,NO,147.0000,156.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Edith Wharton,1,7,10,/works/OL98499W,The Edith Wharton Omnibus (Age of Innocence / Ethan Frome / Old New York),Edith Wharton,1.0000,1978,/books/OL4725047M,The Edith Wharton Omnibus,,eng,0.9600,9780684159737,Charles Scribner's Sons,1978,,9219023,NOT_PROBED,,,,,YES,NO,146.2000,155.2000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,William Shakespeare,1,12,18,/works/OL8027045W,"The Complete Works of Shakespeare [38 plays, 4 poems, sonnets]",William Shakespeare,1.0000,1991,/books/OL3684540M,The Complete Works of Shakespeare,,eng,0.9600,9780321093332,Pearson Longman,2006,,12492905,NOT_PROBED,,,,,YES,NO,146.2000,155.2000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Charlotte Brontë,1,7,10,/works/OL1095422W,The complete works of Charlotte Brontë and her sisters,Charlotte Brontë,1.0000,1903,/books/OL14001506M,The complete works of Charlotte Brontë and her sisters.,With illus. from photographs.,eng,1.0000,,T.Y. Crowell,1903,,5732985,NOT_PROBED,,,,,YES,NO,141.0000,145.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Edgar Allan Poe,1,8,12,/works/OL41075W,The complete works of Edgar Allan Poe,Edgar Allan Poe,1.0000,1902,/books/OL17745771M,The complete works of Edgar Allan Poe,,eng,1.0000,,AMS Press.,1965,,9823495,NOT_PROBED,,,,,YES,NO,141.0000,145.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Emily Brontë,1,5,7,/works/OL2026364W,The Norton Anthology of English Literature -- Volume 2,M. H. Abrams | Emily Brontë | Lewis Carroll | M.H. Abrams,1.0000,1962,/books/OL43049175M,The Norton Anthology of English Literature,Volume 2,eng,1.0000,,W. W. Norton & Company,1962,,14423387,NOT_PROBED,,,,,YES,NO,141.0000,145.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL14877856W,Collected works,Oscar Wilde,1.0000,1909,/books/OL7222024M,Collected works.,Authorized ed.  Edited by Robert Ross,eng,1.0000,,Musson Book Co.,1909,,5692287,NOT_PROBED,,,,,YES,NO,141.0000,145.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL15127479W,Many Inventions (Collected Works of Rudyard Kipling),Rudyard Kipling,1.0000,1893,/books/OL23306835M,Many inventions,,eng,0.9600,,"Doubleday, Page & Co.",1912,,6040810,NOT_PROBED,,,,,YES,NO,140.2000,144.2000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Emily Brontë,1,5,7,/works/OL29338882W,Longman Anthology of British Literature Vol. 2,Emily Brontë,1.0000,1999,/books/OL40334837M,Longman Anthology of British Literature Vol. 2,Wuthering Heights,eng,1.0000,9780201675993,"Pearson Education, Limited",1999,,,NOT_PROBED,,,,,YES,NO,135.0000,144.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Emily Brontë,1,5,7,/works/OL21167W,The complete works of Emily Bronte,Emily Brontë,1.0000,1910,/books/OL26569193M,The complete poems of Emily Jane Brontë,,eng,0.8493,,Hodder and Stoughton,1923,,14839276,NOT_PROBED,,,,,YES,NO,137.9863,141.9863,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Nathaniel Hawthorne,1,7,10,/works/OL455654W,The complete works of Nathaniel Hawthorne,Nathaniel Hawthorne,1.0000,1882,/books/OL13536988M,The complete works of Nathaniel Hawthorne,,eng,1.0000,,"Houghton, Mifflin",1882,,,NOT_PROBED,,,,,YES,NO,129.0000,133.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Edgar Allan Poe,1,8,12,/works/OL41020W,Complete Works of Edgar Allen Poe,Edgar Allan Poe,1.0000,1902,/books/OL17638052M,The Complete works of Edgar Allen Poe,,eng,0.9600,,Fred de Fau,1902,,,NOT_PROBED,,,,,YES,NO,128.2000,132.2000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Kate Chopin,2,5,8,/works/OL65439W,The Complete Works of Kate Chopin,Kate Chopin | Edmund Wilson | Per Seyersted,1.0000,1969,/books/OL18360683M,The Complete Works of Kate Chopin,,eng,1.0000,9780807108499,Louisiana State University Press,1988,,10367197,NOT_PROBED,,,,,YES,NO,127.0000,136.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Kate Chopin,2,5,8,/works/OL36890595W,The Norton anthology of American literature -- Ninth Edition -- Volume C,Robert S. Levine | Ambrose Bierce | Kate Chopin,1.0000,2017,/books/OL52910590M,The Norton anthology of American literature,Volume C: 1865-1914,eng,0.9600,9780393264487,W. W. Norton & Company,2017,,14650479,NOT_PROBED,,,,,YES,NO,126.2000,135.2000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Kate Chopin,2,5,8,/works/OL38909152W,"The Norton anthology of American literature. Volume 2, 1865 to present--shorter tenth edition",Robert S. Levine | Ambrose Bierce | Kate Chopin,1.0000,2023,/books/OL52978784M,The Norton anthology of American literature,Volume 2: 1865 to presen,eng,0.9600,9780393696844,W. W. Norton & Company,2023,,14652325,NOT_PROBED,,,,,YES,NO,126.2000,135.2000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Kate Chopin,2,5,8,/works/OL36417225W,The Norton Anthology of Short Fiction--Shorter Eighth Edition,Richard Bausch | R. V. Cassill | Margaret Atwood | Ambrose Bierce | Jorge Luis Borges | Антон Павлович Чехов | Kate Chopin,1.0000,2015,/books/OL28556273M,The Norton Anthology of Short Fiction,,eng,0.9600,9780393937763,W. W. Norton & Company,2015,,15246880,NOT_PROBED,,,,,YES,NO,126.2000,135.2000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Henry Fielding,2,5,8,/works/OL45657W,Life of Mr. Jonathan Wild the great,Henry Fielding,1.0000,1754,/books/OL17033793M,The history of Jonathan Wild the Great,"By Henry Fielding, Esq.",eng,0.7778,,printed for Harrison and Co.,1782,,,NOT_PROBED,,,,,NO,NO,124.5556,128.5556,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ENGLISH_LANGUAGE_CANON,Henry Fielding,2,5,8,/works/OL45676W,"The complete works of Henry Fielding, esq",Henry Fielding,1.0000,1902,/books/OL23290151M,"The complete works of Henry Fielding, esq.","with an essay on the life, genius and achievement of the author",eng,1.0000,,Printed for subscribers only by Croscup & Sterling co,1902,,6031248,NOT_PROBED,,,,,YES,NO,121.0000,125.0000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Laurence Sterne,2,5,8,/works/OL679222W,The complete works and life of Laurence Sterne,Laurence Sterne,1.0000,1899,/books/OL14001503M,The complete works and life of Laurence Sterne (Volume III),A Sentimental Journey Through France and Italy; The Letters of Laurence Stern to His Most Intimate Friends (Volume I),eng,0.9600,,Clonmel Society,1899,,5780152,NOT_PROBED,,,,,YES,NO,120.2000,124.2000,REVIEW,Collected/omnibus work requires review.,
EN,ENGLISH_LANGUAGE_CANON,Anne Brontë,2,5,8,/works/OL32391374W,Anthology of Poems by Anne Bronte,Anne Brontë,1.0000,2009,/books/OL44231215M,Anthology of Poems by Anne Bronte,,eng,1.0000,9781442935280,"ReadHowYouWant.com, Limited",2009,,,NOT_PROBED,,,,,YES,NO,115.0000,124.0000,REVIEW,Collected/omnibus work requires review.,
EN,ESSAYS_PHILOSOPHY,John Stuart Mill,1,7,10,/works/OL1068116W,Essays on politics and society,John Stuart Mill,1.0000,1963,/books/OL5214914M,John Stuart Mill on politics and society,,eng,0.7429,0800201698,International Publications Service,1976,,12536050,NOT_PROBED,,,,,NO,NO,161.8571,170.8571,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ESSAYS_PHILOSOPHY,David Hume,1,7,10,/works/OL93547W,Philosophical essays concerning human understanding,David Hume,1.0000,1900,/books/OL24613305M,An enquiry concerning human understanding,,eng,0.7609,,"The Open court publishing co.; [etc., etc.]",1900,,6711163,NOT_PROBED,,,,,NO,NO,156.2174,160.2174,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,ESSAYS_PHILOSOPHY,John Stuart Mill,1,7,10,/works/OL1068155W,Essays (Nature / Theism / Utility of Religion),John Stuart Mill,1.0000,1874,/books/OL24437189M,"Nature, the Utility of religion, and Theism",,eng,0.7407,,"Longmans, Green, Reader, and Dyer",1874,,7207190,NOT_PROBED,,,,,NO,NO,155.8148,159.8148,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,GRAPHIC,Alan Moore,1,8,12,/works/OL8913443W,The Extraordinary Works of Alan Moore,George Khoury | Neil Gaiman | Alan Moore,1.0000,2003,/books/OL28741797M,Extraordinary Works of Alan Moore : Indispensable Edition,Indispensable Edition,eng,0.7174,9781605490090,TwoMorrows Publishing,2008,,12985784,NOT_PROBED,,,,,NO,NO,161.3478,170.3478,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,GRAPHIC,Alan Moore,1,8,12,/works/OL21208374W,The Tempest (The League of Extraordinary Gentlemen),Alan Moore | Kevin O'Neill,1.0000,2019,/books/OL29440454M,League of Extraordinary Gentleman - The Tempest,,eng,0.6809,9780861662821,Knockabout Comics,2019,,13809746,NOT_PROBED,,,,,NO,NO,160.6170,169.6170,REVIEW,Edition/work title match below AUTO_ACCEPT threshold.,
EN,GRAPHIC,Art Spiegelman,1,5,8,/works/OL8860942W,"An Anthology of Graphic Fiction, Cartoons, and True Stories",Ivan Brunetti | Robert Crumb | Kim Deitch | Art Spiegelman | Chris Ware | Ben Katchor | Charles Burns | Gary Panter | Seth | Phoebe Gloeckner | Daniel Clowes | Lynda Barry | Joe Sacco | Jaime Hernandez | Gilbert Hernandez,1.0000,2006,/books/OL27111070M,"An anthology of graphic fiction, cartoons, & true stories",,eng,0.9636,9780300126716,Yale University Press,2008,,12191892,NOT_PROBED,,,,,YES,NO,146.2727,155.2727,REVIEW,Collected/omnibus work requires review.,
