source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,dominant_authors,dominant_author_counts
/books/OL572019M,Opa's stories,,Mary Dodson Wade,1,9781882539208,1996,Colophon House,Fiction,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL3674707M,People of Texas,,Mary Dodson Wade,1,9781403406897,2004,Heinemann Library,Biographie | Histoire | Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL8056500M,Presidents' Day,Honoring the Birthdays of Washington and Lincoln (Finding Out About Holidays),Mary Dodson Wade,1,9780766022348,2004,Enslow Elementary,Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL7588274M,Road to San Jacinto,Texas Gains Independence (Perspectives on History (Econo-Clad)),Mary Dodson Wade,1,9780613191005,2001,Tandem Library,Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL23170542M,Sam Houston,I am Houston,Mary Dodson Wade,1,9781933979373,2009,Bright Sky Press,Biographie | Histoire | Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL23170440M,Stephen F. Austin,the son becomes father of Texas,Mary Dodson Wade,1,9781933979458,2009,Bright Sky Press,Biographie | Histoire | Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL6898175M,T is for Texas,,Mary Dodson Wade,1,9781892920287,2000,GHB Publishers,Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL16912033M,Texas history,,Mary Dodson Wade,1,9781432911515,2008,Heinemann Library,Histoire | Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL11640739M,Texas Native Peoples (State Studies-Texas),,Mary Dodson Wade,1,9781403426970,2003,Heinemann,Histoire | Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL11640666M,Texas Plants and Animals,,Mary Dodson Wade,1,9781403406903,2003,Heinemann,Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL7659151M,Tiny Life on the Ground (Rookie Read-About Science),,Mary Dodson Wade,1,9780516254791,2006,Children's Press (CT),Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL23275112M,Tsunami,monster waves,Mary Dodson Wade,1,9780766017863,2002,Enslow Publishers,Histoire | Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL7671604M,Types of Maps (Rookie Read-About Geography),,Mary Dodson Wade,1,9780516277684,2003,Children's Press (CT),Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL3674719M,Uniquely Texas,,Mary Dodson Wade,1,9781403406910,2004,Heinemann Library,Jeunesse,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL8683604M,Yo voy a Texas,I'm Going to Texas,Mary Dodson Wade,1,9781882539185,1995,Colophon House,Fiction | Jeunesse | Voyage,0,,,Mary Dodson Wade,Mary Dodson Wade=39
/books/OL2738694M,All our yesterdays,,John Peel,1,9780809581078,1986,Borgo Press,,0,,,John Peel,John Peel=37
/books/OL7911442M,Book Of Earth (Diadem Worlds of Magic),,John Peel,1,9780738706139,2005,Llewellyn Publications,Fantasy | Fiction,0,,,John Peel,John Peel=37
/books/OL3304229M,Book of magic,,John Peel,1,9780738706153,2004,Llewellyn,Fantasy | Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL3301692M,Book of Names,,John Peel,1,9780738706177,2004,Llewellyn,Fantasy | Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL7911441M,"Book Of Nightmares (Diadem, Worlds of Magic)",,John Peel,1,9780738706122,2005,Llewellyn Publications,Fantasy | Fiction | Jeunesse,0,,,John Peel,John Peel=37
/books/OL3423157M,Book of Oceans,,John Peel,1,9780738707488,2005,Llewellyn,Fantasy | Fiction,0,,,John Peel,John Peel=37
/books/OL3422975M,Book of reality,,John Peel,1,9780738708430,2006,Llewellyn,Fantasy | Fiction,0,,,John Peel,John Peel=37
/books/OL3301689M,Book of signs,,John Peel,1,9780738706160,2004,Llewellyn,Fantasy | Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL3305239M,Book of Thunder,,John Peel,1,9780738706146,2004,Llewellyn Publications,Fantasy | Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL22332160M,"Doctor Who, the Daleks' masterplan.",,John Peel,1,9780426203438,1989,W. H. Allen,,0,,,John Peel,John Peel=37
/books/OL3281589M,Double disaster!,,John Peel,1,9780743417648,2002,Aladdin Paperbacks,Science-fiction,0,,,John Peel,John Peel=37
/books/OL22273611M,Field trip,,John Peel,1,9780671882877,1995,Pocket Books,Science-fiction,0,,,John Peel,John Peel=37
/books/OL2372749M,Files magazine spotlight on Doctor Who.,,John Peel,1,9780809581337,1987,Borgo Press,,0,,,John Peel,John Peel=37
/books/OL3667011M,Firestorm,,John Peel,1,9780439060356,2000,Scholastic Inc.,Science-fiction,0,,,John Peel,John Peel=37
/books/OL22947465M,Grave doubts,,John Peel,1,9780448405285,1993,Grosset & Dunlap,Fiction,0,,,John Peel,John Peel=37
/books/OL1717391M,Hangman,,John Peel,1,9780140360523,1992,Puffin Books,Policier et mystère,0,,,John Peel,John Peel=37
/books/OL7666933M,Here There Be Dragons,,John Peel,1,9780671865719,1993,Star Trek,Fiction,0,,,John Peel,John Peel=37
/books/OL1732878M,Hide-and-seek,,John Peel,1,9780140360547,1993,Puffin Books,Fiction,0,,,John Peel,John Peel=37
/books/OL3664506M,Lost in Vegas!,,John Peel,1,9780671007102,1998,Pocket Books,Fiction | Policier et mystère | Science-fiction,0,,,John Peel,John Peel=37
/books/OL22940132M,Maniac,,John Peel,1,9780671887353,1995,Pocket Books,,0,,,John Peel,John Peel=37
/books/OL7667508M,Prisoners of Peace,Star Trek: Deep Space Nine #3,John Peel,1,9780671882884,1994,Aladdin,Science-fiction,0,,,John Peel,John Peel=37
/books/OL3663916M,Revolution,,John Peel,1,9780439060332,2000,Scholastic Inc.,Fiction,0,,,John Peel,John Peel=37
/books/OL1750335M,Shockers,,John Peel,1,9780448405278,1993,Grosset & Dunlap,,0,,,John Peel,John Peel=37
/books/OL3281825M,Suddenly twins!,,John Peel,1,9780743417624,2001,Pocket Books,,0,,,John Peel,John Peel=37
/books/OL1717390M,Tag (you're dead),,John Peel,1,9780140360530,1992,Puffin Books,Fiction,0,,,John Peel,John Peel=37
/books/OL1525894M,Talons,,John Peel,1,9780671794057,1993,Pocket Books,Fiction,0,,,John Peel,John Peel=37
/books/OL6886744M,The change,,John Peel,1,9780812575699,1999,Tor Kids,Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL411450M,The lost,,John Peel,1,9780812590678,1997,Tor Kids!,Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL23272550M,The time shifter,,John Peel,1,9780812590654,1997,Tor Kids,Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL141066M,The vanished,,John Peel,1,9780812575644,1998,Tor Kids!,Science-fiction,0,,,John Peel,John Peel=37
/books/OL1869140M,"Uptime, downtime",,John Peel,1,9780671732745,1992,Simon & Schuster Books for Young Readers,Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL7851872M,War of the Daleks,Doctor Who,John Peel,1,9780563405733,1997,BBC Books,Fiction | Science-fiction,0,,,John Peel,John Peel=37
/books/OL1752022M,Where in America's past is Carmen Sandiego?,,John Peel,1,9780307222053,1992,Western Pub. Co.,Histoire | Jeunesse,0,,,John Peel,John Peel=37
/books/OL1442611M,Where in space is Carmen Sandiego?,,John Peel,1,9780307222077,1993,Western Pub. Co.,Jeunesse,0,,,John Peel,John Peel=37
/books/OL1573316M,Where in the U.S.A. is Carmen Sandiego?,,John Peel,1,9780307222022,1993,Western Pub. Co.,Jeunesse,0,,,John Peel,John Peel=37
/books/OL873041M,Where in the world is Carmen Sandiego?,,John Peel,1,9780307222015,1992,Western Pub. Co.,Jeunesse,0,,,John Peel,John Peel=37
/books/OL1573317M,Where in time is Carmen Sandiego?,,John Peel,1,9780307222046,1991,Western Pub. Co.,Jeunesse,0,,,John Peel,John Peel=37
/books/OL3571902M,A Peanuts Valentine,,Charles M. Schulz,1,9780345459411,2003,Ballantine Books,Fiction,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL32774752M,Born Crabby,,Charles M. Schulz,1,9780752221038,1998,Boxtree,BD et romans graphiques,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL15375253M,Brothers & sisters,it's all relative : a Peanuts book,Charles M. Schulz,1,9781853041839,1989,Ravette,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL13722839M,Colourful Charlie Brown.,,Charles M. Schulz,1,,1974,Knight Books,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL7568735M,Ft-Charlie Brown Snoo,,Charles M. Schulz | R. Smith Kiliper,2,9780449900604,1981,Ballantine Books,Biographie | Jeunesse,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL17318423M,"Get Back to Nature, Snoopy",Selected Cartoons from 'It Doesn't Take Much to Attract a Crowd',Charles M. Schulz,1,9780340583265,1993,Coronet Books,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL16812295M,"Guess Who, Charlie Brown?",Selected Cartoons from 'If Beagles Could Fly',Charles M. Schulz,1,9780340586143,1994,Coronet,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL17479324M,"Hats Off to You, Charlie Brown",Selected Cartoons from 'It Doesn't Take Much to Attract a Crowd' and 'If Beagles Could Fly',Charles M. Schulz,1,9780340583272,1993,Coronet,BD et romans graphiques,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL16804225M,"Have a Ball, Snoopy",Selected Cartoons from 'If Beagles Could Fly',Charles M. Schulz,1,9780340583289,1993,Coronet Books,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL17343734M,"It's Party Time, Snoopy",Selected Cartoons from 'By Supper Possessed' and 'Talk is Cheep',Charles M. Schulz,1,9780340583241,1992,Coronet Books,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL617953M,"Kick the ball, Marcie!",,Charles M. Schulz,1,9780694009107,1996,HarperCollins Childrens Books,Fiction,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL24950176M,Love Isn't Easy,,Charles M. Schulz,1,9780002251488,1996,CollinsPublishersSanFrancisco,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL24419115M,My Life with Charlie Brown,,Charles M. Schulz | M. Thomas Inge,2,9781604734478,2010,University Press of Mississippi,Biographie,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL823719M,Nothing Echoes Like an Empty Mailbox,,Charles M. Schulz,1,9780805039368,1995,Henry Holt & Co.,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL22811881M,Peanuts at school,,Charles M. Schulz,1,9781853041747,1989,Ravette,Éducation,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL5186804M,Peanuts cook book.,,Charles M. Schulz,1,,1969,Determined Productions,Cuisine,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL17194331M,"School's Out, Charlie Brown!",Selected Cartoons from 'Talk Is Cheep',Charles M. Schulz,1,9780340583258,1993,Coronet Books,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL21949082M,Snoopy and the Peanuts Gang,Let's Go,Charles M. Schulz,1,9781853040375,1988,Ravette,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL20972117M,Snoopy and the twelve days of Christmas,,Charles M. Schulz,1,9780340361191,1984,Hodder and Stoughton Childrens,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL19090861M,Snoopy Features As the Great Entertainer,,Charles M. Schulz,1,9781841611600,2002,Ravette,Fiction,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL15375227M,Snoopy Stars as the Great Pretender,,Charles M. Schulz,1,9781853040672,1988,Ravette,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL15375247M,Snoopy Stars in the Mixed Doubles,,Charles M. Schulz,1,9781853041723,1989,Ravette,Fiction,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL37453762M,Snoopy the Fearless Leader,,Charles M. Schulz,1,9781497697492,2015,"Open Road Integrated Media, Inc.",,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL7565406M,"Sweet Dreams, Charlie Brown",,Charles M. Schulz,1,9780449202661,1983,Ballantine Books,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL7362407M,The Joy of a Peanuts Christmas,50 Years of Holiday Comics!,Charles M. Schulz,1,9780150126287,2000,Hallmark Books,Fiction,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL450277M,The Round-Headed Kid and Me,,Charles M. Schulz,1,9780694010479,1998,HarperCollins Childrens Books,Fiction,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL24862640M,The Wisdom of Charlie Brown,,Charles M. Schulz,1,,1967,Hallmark,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL793814M,"Trick or Treat, Great Pumpkin",,Charles M. Schulz,1,9780694008988,1996,Harper Paperbacks,BD et romans graphiques | Fiction,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL8348863M,What Was Bugging Ol' Pharaoh?,,Charles M. Schulz,1,9780871620286,1970,The Warner Press,Religion,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL22276151M,"You're a Knockout, Charlie Brown",Selected Cartoons from 'By Supper Possessed',Charles M. Schulz,1,9780340525456,1990,Coronet,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL15375197M,"You're on the Wrong Foot Again, Charlie Brown",,Charles M. Schulz,1,9781853040443,1988,Ravette,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL15008916M,"You're Supposed to Lead, Charlie Brown",Selected Cartoons from 'Dogs don't Eat Dessert',Charles M. Schulz,1,9780340491256,1989,Coronet,,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL5071103M,"You've Had It, Charlie Brown",,Charles M. Schulz,1,9780030818622,1969,"Holt, Rinehart and Winston",,0,,,Charles M. Schulz,Charles M. Schulz=33
/books/OL23273262M,A bond with death,,Bill Crider,1,9780312322960,2004,Thomas Dunne Books/St. Martin's Minotaur,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL23268403M,A dangerous thing,,Bill Crider,1,9780373262168,1996,Worldwide,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL23276763M,A Knife In The Back,,Bill Crider,1,9780312271848,2002,Thomas Dunne Books,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL23277525M,A mammoth murder,,Bill Crider,1,9780312323875,2006,Thomas Dunne Books/St. Martin's Minotaur,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL1874729M,A time for hanging,,Bill Crider,1,9781560540021,1989,Thorndike Press,,0,,,Bill Crider,Bill Crider=29
/books/OL2392415M,Cursed to death,a Sheriff Dan Rhodes mystery,Bill Crider,1,9780802756985,1988,Walker,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL1865457M,Dead on the island,,Bill Crider,1,9780802757876,1991,Walker and Co.,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL3302849M,Dead soldiers,,Bill Crider,1,9781594141867,2004,Five Star,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL688451M,Death by accident,a Sheriff Dan Rhodes mystery,Bill Crider,1,9780312180805,1998,St. Martin's Press,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL1701067M,Galveston gunman,,Bill Crider,1,9781560544173,1992,Thorndike Press,,0,,,Bill Crider,Bill Crider=29
/books/OL1561167M,Gator kill,,Bill Crider,1,9780802732132,1992,Walker,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL1852078M,Medicine show,,Bill Crider,1,9780871316134,1990,M. Evans,,0,,,Bill Crider,Bill Crider=29
/books/OL17075959M,Murder in four parts,a Dan Rhodes mystery,Bill Crider,1,9780312386740,2009,Minotaur Books,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL379643M,Murder is an art,,Bill Crider,1,9780312199272,1999,Thomas Dunne Books,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL1088860M,Murder most fowl,,Bill Crider,1,9780312113872,1994,St. Martin's Press,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL23262828M,Murder takes a break,a Truman Smith mystery,Bill Crider,1,9780802733085,1997,Walker and Co.,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL709658M,Muttketeer!,,Bill Crider,1,9781570642722,1997,Big Red Chair Books,Fiction | Histoire,0,,,Bill Crider,Bill Crider=29
/books/OL10388869M,"Of All Sad Words (Sheriff Dan Rhodes Mysteries, No. 15)",,Bill Crider,1,9780312348106,2008,St. Martin's Minotaur,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL2525070M,One dead dean,,Bill Crider,1,9780802757111,1988,Walker,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL141048M,Outrage at Blanco,,Bill Crider,1,9780440234548,1999,Dell,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL3686730M,"Red, white, and blue murder",,Bill Crider,1,9780312271855,2003,Thomas Dunne Books,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL2031371M,Ryan rides back,,Bill Crider,1,9780871315427,1988,M. Evans,,0,,,Bill Crider,Bill Crider=29
/books/OL2384497M,Shotgun Saturday night,a Sheriff Dan Rhodes mystery,Bill Crider,1,9780802756848,1987,Walker,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL7520098M,Texas Vigilante,,Bill Crider,1,9780440234555,1999,Dell,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL1553396M,The Texas capitol murders,,Bill Crider,1,9780312070939,1992,St. Martin's Press,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL2549326M,Too late to die,,Bill Crider,1,9780802756503,1986,Walker,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL7950939M,We'll Always Have Murder,A Humphrey Bogart Mystery,Bill Crider,1,9780743475051,2003,I Books,Fiction | Policier et mystère | Thriller,0,,,Bill Crider,Bill Crider=29
/books/OL1091100M,When old men die,a Truman Smith mystery,Bill Crider,1,9780802731951,1994,Walker,Fiction,0,,,Bill Crider,Bill Crider=29
/books/OL807309M,Winning can be murder,a Sheriff Dan Rhodes mystery,Bill Crider,1,9780312140724,1996,St. Martin's Press,Fiction | Policier et mystère,0,,,Bill Crider,Bill Crider=29
/books/OL25450672M,A book of reference to remarkable passages in Shakespeare,,Susanna Beever | William Shakespeare,2,,1870,"Bull, Simmons & co.",,0,,,William Shakespeare,William Shakespeare=29
/books/OL25950784M,A book of Shakespeare's songs,,Edward Edwards | William Shakespeare,2,,1903,G. Schirmer,,0,,,William Shakespeare,William Shakespeare=29
/books/OL7827475M,All the World's a Stage,An Anthology of Shakespearean Speeches,William Shakespeare,1,9780553455465,1995,Random House Audio,,0,,,William Shakespeare,William Shakespeare=29
/books/OL1906639M,An Anthology of poetry for Shakespeare,,Charles Osborne | William Shakespeare,2,9781852190217,1988,Bishopsgate Press,Histoire | Poésie,0,,,William Shakespeare,William Shakespeare=29
/books/OL11792047M,An Exhortation To Peace And Unity,,John Fletcher | William Shakespeare,2,9781419106507,2004,Kessinger Publishing,,0,,,William Shakespeare,William Shakespeare=29
/books/OL30539223M,Complete Works,,William Shakespeare,1,9780230200951,2015,Macmillan,Fiction | Jeunesse | Poésie | Théâtre,0,,,William Shakespeare,William Shakespeare=29
/books/OL24401669M,Elizabethan drama,,John Webster | Christopher Marlowe | William Shakespeare,3,,1950,Prentice-Hall,,0,,,William Shakespeare,William Shakespeare=29
/books/OL7283590M,Essential Shakespeare,,Ted Hughes | William Shakespeare,2,9780060887957,2006,Ecco,,0,,,William Shakespeare,William Shakespeare=29
/books/OL32232803M,Flowers from Shakespeare's garden,,Walter Crane | William Shakespeare,2,,1909,Cassell & Company,,0,,,William Shakespeare,William Shakespeare=29
/books/OL26537493M,"Henry V, 1789. --",,John Philip Kemble | William Shakespeare,2,,1971,Cornmarket Press,Théâtre,0,,,William Shakespeare,William Shakespeare=29
/books/OL25460890M,"Illustrations of Aristotle on men and manners, from the dramatic works of Shakespeare",,Joseph Esmond Riddle | William Shakespeare,2,,1832,"Printed by S. Collingwood, for the author",Philosophie,0,,,William Shakespeare,William Shakespeare=29
/books/OL14036602M,Romeo and Juliet,Parallel texts of the first two quartos,William Shakespeare,1,,1874,N. Trübner for the New Shakspere Society,,0,,,William Shakespeare,William Shakespeare=29
/books/OL23455558M,Select plays from Shakspeare,,Edward Slater | William Shakespeare,2,,1836,,,0,,,William Shakespeare,William Shakespeare=29
/books/OL7791413M,Shakespeare on Love,,Simon Callow | William Shakespeare,2,9780711215351,2006,Frances Lincoln,,0,,,William Shakespeare,William Shakespeare=29
/books/OL24172694M,"Shakespearean extracts from Edward Pudsey's booke, temp. Q. Elizabeth & K. James I.",which include some from an unknown play by William Shakespeare [or rather from G. Chapman's Blind beggar of Alexandria] Also a few unpublished records of the Shakespeares of Snitterfield and Wroxall,"Savage, Richard | Edward Pudsey | William Shakespeare",3,,1888,J. Smith,,0,,,William Shakespeare,William Shakespeare=29
/books/OL13494429M,Shakespeares Venus and Adonis,"being a reproduction in facsimile of the first edition, 1593, from the unique copy in the Malone collection in the Bodleian library",William Shakespeare,1,,1905,Clarendon Press,,0,,,William Shakespeare,William Shakespeare=29
/books/OL20586673M,Shakspeare and the Bible: Fifty Sonnets with Their Scriptural Harmonies,,C. E. | William Shakespeare,2,,1896,James Pott & co.,Religion,0,,,William Shakespeare,William Shakespeare=29
/books/OL23463073M,Shakspearian Readings: Selected and Adapted for Young Persons and Others,,B. H. Smart | William Shakespeare,2,,1839,J. Richardson [etc.],,0,,,William Shakespeare,William Shakespeare=29
/books/OL23426152M,The Beauties of Shakespear: Regularly Selected from Each Play. With a ...,,William Dodd | William Shakespeare,2,,1780,printed for J. Macgowan,,0,,,William Shakespeare,William Shakespeare=29
/books/OL7085281M,The book of Shakespeare gems,in a series of landscape illustrations of the most interesting localities of Shakespeare's dramas.,William Shakespeare,1,,1854,Henry G. Bohn,,0,,,William Shakespeare,William Shakespeare=29
/books/OL24994564M,The complete works of William Shakespeare,,William Shakespeare,1,,1910,H. Frowde,,0,,,William Shakespeare,William Shakespeare=29
/books/OL32241701M,The Dramatic Works of Shakespeare,"from the text of Johnson, Steevens and Reed",William Shakespeare,1,,1855,Leavitt & Allen Bros.,Biographie | Fiction | Histoire | Jeunesse | Théâtre,0,,,William Shakespeare,William Shakespeare=29
/books/OL23447848M,The Philosophy of Shakspere: Extracted from His Plays,,Michael Henry Rankin | William Shakespeare,2,,1841,Whittaker and Co.,,0,,,William Shakespeare,William Shakespeare=29
/books/OL23544869M,The Stratford Shakspere,,William Shakespeare,1,,1867,C:Griffin & co.,,0,,,William Shakespeare,William Shakespeare=29
/books/OL25666335M,"The tempest, or, The enchanted island",a comedy as it is now acted at His Highness the Duke of York's Theatre,William Shakespeare,1,,1676,"Printed by J. Macock, for Henry Herringman at the signe of the Blew Anchor in the Lower Walk of the New Exchange",Théâtre,0,,,William Shakespeare,William Shakespeare=29
/books/OL3568688M,The tragedies,illustrated,William Shakespeare,1,9780517220573,2002,Gramercy Books,Fiction | Jeunesse | Théâtre,0,,,William Shakespeare,William Shakespeare=29
/books/OL14036593M,The Two Noble Kinsmen,,John Fletcher | William Shakespeare,2,,1874,N. Trübner for the New Shakspere Society,,0,,,William Shakespeare,William Shakespeare=29
/books/OL24172766M,Thomas lord Cromwell,,Wentworth Smith | W. S. | William Shakespeare,3,,1911,Issued for subscribers by the editor of the Tudor facsimile texts,Théâtre,0,,,William Shakespeare,William Shakespeare=29
/books/OL46237370M,Three Shakespeare Tragedies,,E. F. Dodd | William Shakespeare,2,9781014501639,2021,"Creative Media Partners, LLC",,0,,,William Shakespeare,William Shakespeare=29
/books/OL20508930M,A century of progress,,Fred Saberhagen,1,9780523485683,1983,TOR,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL1272931M,An armory of swords,,Fred Saberhagen,1,9780312854140,1995,T. Doherty Associates,Fantasy | Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL3422936M,An old friend of the family,,Fred Saberhagen,1,9780765314987,2006,Tor,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL7524594M,Berserker,,Fred Saberhagen,1,9780441054909,1985,Ace Books,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL656087M,Berserker fury,,Fred Saberhagen,1,9780312859398,1997,Tor,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL7524756M,Brother Assassin,,Fred Saberhagen,1,9780441082186,1978,Ace,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL3688229M,Empire of the East,,Fred Saberhagen,1,9780765307422,2003,Tor,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL7659541M,Golden People,,Fred Saberhagen,1,9780671559045,1984,Baen Books,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL1878555M,Mindsword's story,,Fred Saberhagen,1,9780312851286,1990,T. Doherty Associates,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL7526159M,Octagon,,Fred Saberhagen,1,9780441607396,1981,Ace,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL7661269M,Pyramids,,Fred Saberhagen,1,9780671656096,1987,Baen Books,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL361089M,Shiva in steel,,Fred Saberhagen,1,9780312863265,1998,Tom Doherty Associates,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL2410185M,Stonecutter's story,,Fred Saberhagen,1,9780312930738,1988,T. Doherty Associates,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL1079046M,Séance for a vampire,,Fred Saberhagen,1,9780312855628,1994,TOR,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL49462M,The arrival,,Fred Saberhagen,1,9780312873028,1999,TOR,Fiction | Science-fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL3021818M,The berserker throne,,Fred Saberhagen,1,9780671558369,1985,Simon and Schuster,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL16271155M,The Berserker wars,,Fred Saberhagen,1,9780523485201,1981,Pinnacle Books,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL10263664M,The Dracula Tape,,Fred Saberhagen,1,9780446788694,1975,Warner,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL2741965M,The First Book of Lost Swords: Woundhealer's Story,,Fred Saberhagen,1,9780312932435,1986,T. Doherty Associates,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL22912085M,The First Book of Swords,,Fred Saberhagen,1,9780523485607,1983,Tom Doherty Associates,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL7661221M,The Frankenstein Papers,,Fred Saberhagen,1,9780671655501,1986,Baen Books,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL8690269M,The Lost Swords,Endgame,Fred Saberhagen,1,9781568651002,1994,Doubleday Books,Fiction,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL2884660M,The second book of swords,,Fred Saberhagen,1,9780812553017,1983,T. Doherty Associates,,0,,,Fred Saberhagen,Fred Saberhagen=27
/books/OL2970667M,The third book of swords,,Fred Saberhagen,1,9780812553031,1984,T. Doherty Associates,,0,,,Fred Saberhagen,Fred Saberhagen=27
