source_key,work_key,cover_id,cover_file,title,subtitle,language,isbn,publication_year,publisher,page_count,summary,cover_image_url,cover_width,cover_height,cover_bytes
/books/OL3561198M,/works/OL1000182W,476825,ol-cover-476825.jpg,Seas of Venus,,EN,9780743435642,2002,Baen,,,,303,475,39536
/books/OL8456939M,/works/OL1000185W,759863,ol-cover-759863.jpg,"Some Golden Harbor (RCN - Lt. Leary, Book 5)",,EN,9781416520801,2006,Baen,,,,328,500,39257
/books/OL11347250M,/works/OL1000186W,9741190,ol-cover-9741190.jpg,The Square Deal,Car Wars #1 (Car Wars),EN,9780812530308,1993,Tor Books,,,/covers/catalogue/ol-cover-9741190.jpg,312,500,74645
/books/OL7663138M,/works/OL1000188W,407660,ol-cover-407660.jpg,Starliner,Starliner,EN,9780671721213,1992,Baen,,"The Empress of Earth, the finest passenger liner in the galaxy, carries 6,000 people through multiple universes to land on raw, often violent worlds--but the crew will have their work cut out for them on this hostile voyage.",,290,475,35096
/books/OL17398487M,/works/OL100018W,288195,ol-cover-288195.jpg,Corpus Christmas.,,EN,9780553274103,1991,Bantam,,"A relic of Manhattan's Gilded Age, the Erich Bruel House on Gramercy Park contained three floors of glorious art--and one Christmas corpse. Now it's up to Lieutenant Sigrid Harald to wrap up this homicide before the killer strikes again.",,327,500,42098
/books/OL7525651M,/works/OL1000190W,6694574,ol-cover-6694574.jpg,Surface Action,,EN,9780441363759,1990,Ace,,"Most boys, at least back when I was young, would love to be cowboys or soldiers. In our play, there was no blood and when we ""killed"" our playmates, they came right back to life and vied to return the favor during the next battle. It was harmless fun that all of we little rascals loved. In the day of this story, Venus has been colonized and our Earth is a blazing star due to man's own carelessness with nuclear weapons - which are outlawed on Venus. Johnny Gordon is a Senator's son whose play was mostly solitairey and on a advanced computer program which was designed specifically for him by his beloved Uncle Dan, A commander in one of the mercenary forces (there are no government militaries) that are joined with specific city domes for mutual support. The program(s) Johnny played/trained on were highly realistic and factual, as Johnny soon learns as his Uncle Dan offers him a place at his side and he learns the harsh reality of war. Another great story by Master Author David Drake.",,297,500,38860
/books/OL7667341M,/works/OL1000193W,409592,ol-cover-409592.jpg,The Tank Lords (Hammer's Slammer's),,EN,9780671877941,1997,Baen,,,,294,475,33531
/books/OL7661188M,/works/OL1000195W,8007225,ol-cover-8007225.jpg,Things Hunting Men,,EN,9780671654122,1988,Baen Books,,"A collection of stories by top notch authors - all dealing with the title, Things Hunting Men. Aliens, monsters, advanced beings, primitives and many more, all worth reading.",,293,500,33649
/books/OL1423058M,/works/OL1000203W,6927121,ol-cover-6927121.jpg,The voyage,,EN,9780312851583,1994,T. Doherty Associates,,"Take an ultra rich planetary company for a base, add in a inventor great uncle who developed a transport machine that was worth considerable wealth - a good part of which was already pilifered by the uncle to build it and which he promptly used to disappear from the company's grasp before they could talk to him about it. Slice and dice an evil uncle who desired to control the company his brother was in charge of, so much so he had him and his wife murdered, leaving behind a beautiful daughter who wanted to displace the uncle when she came of age. She was assigned an impossible task in the hope she would die if she attempted to complete it, with promises from the evil uncle which he never intended to keep if by some miracle she did. The final ingredient was some of the best combat troops ever gathered outside of Hammer's Slammers she hired to help her. The seasoning is the ability of Master Author David Drake to write a tale of nonstop situations and action that will keep you reading into the wee hours. Enjoy.",,329,500,40874
/books/OL7951724M,/works/OL1000206W,479544,ol-cover-479544.jpg,The Way to Glory,,EN,9780743498821,2005,Baen,,"Lt. Daniel Leary and Signals Officer Adele Mundy battle a ruthless, paranoid officer, conspiracy, anarchy, and an overwhelming Alliance force.",,332,500,44577
/books/OL8456960M,/works/OL1000207W,8369330,ol-cover-8369330.jpg,The Way to Glory (RCN),,EN,9781416521068,2007,Baen,,"Mix a paranoid captain - who fervently hates the Leary family - being placed in a command position over Lt. Daniel Leary - mix well with an Alliance threat against Cinnabar, a hostile admiral and what results is a dangerous situation for Lt. Leary, Adele Mundy and his highly competent former and current crew of Sissies. It appears that all the cards are stacked against them but it wouldn't be the first time that Leary and company have turned a rancid entree into a yummy dessert. Another well written story by David Drake.",,307,500,37053
/books/OL18567413M,/works/OL1000210W,10228055,ol-cover-10228055.jpg,Counting the cost,Hammer's Slammer's,EN,9780671653552,1987,Baen Books,,,,284,500,48799
/books/OL801718M,/works/OL1000212W,283565,ol-cover-283565.jpg,Fireships,,EN,9780441003297,1996,Ace Books,,"The three book series written by David Drake, of which this is the third, is chock full of adventure and the complexity of spirit of those who fight for others. In Fireships, we see the conclusion of the war Venus has no choice but to fight if it would survive - which seems doubtful at many times - and the sacrifice as well as the healing of many main characters - which also seems doubtful at times. While it is at the tail end of the three book series: Igniting the Reaches, Through the Breech and this one, Fireships - they each could stand alone on their own merits and are well worth your time to read them.",,312,475,31054
/books/OL3401969M,/works/OL1000213W,1443266,ol-cover-1443266.jpg,The fortress of glass,,EN,9780765312594,2006,Tor,,"Another great trip to the world created by Master Author David Drake. It sets up the following ""Return of the Gods"" book very well and didn't have one boring moment in it. If you like action and fantasy, this book is for you.",,317,500,39119
/books/OL23000017M,/works/OL1000215W,6667950,ol-cover-6667950.jpg,The gods return,,EN,9780765312617,2008,Tor,,"The last book of a series, knowing that chances are you will read no more of characters you've grown fond of, is usually somewhat of a downer. However, in this case, with a totally unexpected ending, it couldn't have concluded the tale any better, and I read the last paragraphs with a sense of satisfaction. No, I'm not going to be a spoiler and tell you all about it. It's best that you experience the magic of Master Author David Drake by reading this tale not knowing what to expect - be assured that it is well worth your time.",,263,400,30503
