language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL19699464W,De kwetsuur,Anna Enquist,1.0000,1999,/books/OL26913170M,De kwetsuur,tien verhalen,dut,1.0000,9029515031,Arbeiderspers,1999,,11396109,VALID_COVER,300,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL26913170M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL817046W,De sprong,Anna Enquist,1.0000,2003,/books/OL3767596M,De sprong,vijf monologen,dut,1.0000,9029515635,De Arbeiderspers,2003,,12152853,VALID_COVER,291,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL3767596M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL22630266W,De verdovers,Anna Enquist,1.0000,2011,/books/OL30654558M,De verdovers,roman,dut,1.0000,9789029578592,De Arbeiderspers,2011,,11322860,VALID_COVER,290,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL30654558M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL817061W,Het geheim,Anna Enquist,1.0000,1997,/books/OL768175M,Het geheim,roman,dut,1.0000,9029514973,Arbeiderspers,1997,,4896408,VALID_COVER,128,202,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL768175M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL817062W,Het meesterstuk,Anna Enquist,1.0000,1994,/books/OL828960M,Het meesterstuk,roman,dut,1.0000,9029515473,De Arbeiderspers,1994,,6463033,VALID_COVER,318,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL828960M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL23231079W,Kool!,Anna Enquist,1.0000,2012,/books/OL31067214M,Kool!,alles over voetbal,dut,1.0000,9789029586085,De Arbeiderspers,2012,,11484336,VALID_COVER,292,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL31067214M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL15575109W,Nieuws van nergens,Anna Enquist,1.0000,2010,/books/OL24527628M,Nieuws van nergens,gedichten,dut,1.0000,9789029572149,De Arbeiderspers,2010,,12141497,VALID_COVER,317,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24527628M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL17589518W,Quatuor,Anna Enquist,1.0000,2016,/books/OL26192725M,Quatuor,,dut,1.0000,9782330057961,Actes Sud,2016,,7877597,VALID_COVER,264,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL26192725M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL30942350W,Sloop,Anna Enquist,1.0000,2021,/books/OL42508395M,Sloop,,dut,1.0000,9789029545136,Arbeiderspers,2021,,13012244,VALID_COVER,314,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL42508395M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Anna Enquist,1,7,10,/works/OL817053W,The fire was here,Anna Enquist,1.0000,2003,/books/OL3320848M,The fire was here,poems about mothers and children,eng | dut,1.0000,1902881818,Toby Press,2003,,2106742,VALID_COVER,286,475,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL3320848M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL23794632W,Amuse-gueule,Arnon Grunberg,1.0000,2001,/books/OL31525160M,Amuse-gueule,vroege verhalen,dut,1.0000,9038827369,Nijgh & Van Ditmar,2001,,10729226,VALID_COVER,285,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL31525160M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL850956W,De asielzoeker,Arnon Grunberg,1.0000,2003,/books/OL32092029M,De asielzoeker,,dut,1.0000,9789038894102,Nijgh & Van Ditmar,2010,,10746894,VALID_COVER,310,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32092029M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL850959W,De heilige Antonio,Arnon Grunberg,1.0000,1998,/books/OL37064229M,De heilige Antonio,,dut,1.0000,9789038894751,Nijgh & Van Ditmar,2011,,12636148,VALID_COVER,293,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL37064229M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL19964025W,De man zonder ziekte,Arnon Grunberg,1.0000,2012,/books/OL27144244M,De man zonder ziekte,roman,dut,1.0000,9789038894836,Nijgh & Van Ditmar,2012,,11485300,VALID_COVER,277,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL27144244M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL28589234W,Fantoompijn,Arnon Grunberg,1.0000,2005,/books/OL39199162M,Fantoompijn,,dut,1.0000,9789041350503,Singel Pockets,2005,,12830396,VALID_COVER,279,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL39199162M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL27710377W,Grunbergbijbel,Arnon Grunberg,1.0000,2005,/books/OL37801486M,Grunbergbijbel,,dut,1.0000,9789025317546,Athenaeum-Polak & Van Gennep,2005,,12709041,VALID_COVER,321,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL37801486M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL24269374W,Het aapje dat geluk pakt,Arnon Grunberg,1.0000,2005,/books/OL32104880M,Het aapje dat geluk pakt,,dut,1.0000,9789038827162,Nijgh & Van Ditmar,2005,,10762151,VALID_COVER,282,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32104880M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL22950663W,Het bestand,Arnon Grunberg,1.0000,2015,/books/OL30857914M,Het bestand,,dut,1.0000,9789038899886,Nijgh & Van Ditmar,2015,,10966167,VALID_COVER,282,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL30857914M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL24798074W,Het tweede bestand,Arnon Grunberg,1.0000,2017,/books/OL32945845M,Het tweede bestand,,dut,1.0000,9789038804125,Nijgh & Van Ditmar,2017,,11562246,VALID_COVER,316,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32945845M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL16798143W,Karel heeft echt bestaan,Arnon Grunberg,1.0000,2008,/books/OL25419715M,Karel heeft echt bestaan,over het werk van Karel van het Reve,dut,1.0000,9789028240971,Van Oorschot,2008,,7244731,VALID_COVER,327,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL25419715M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL27961149W,Liefde is business,Arnon Grunberg,1.0000,2002,/books/OL38216098M,Liefde is business,gedichten,dut,1.0000,9789038827001,Nijgh & Van Ditmar,2002,,12765713,VALID_COVER,285,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL38216098M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL34825811W,Moedervlekken,Arnon Grunberg,1.0000,2016,/books/OL47179626M,Moedervlekken,,dut,1.0000,9789048819133,Lebowski Publishers,2016,,13596171,VALID_COVER,321,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL47179626M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arnon Grunberg,1,10,15,/works/OL28151965W,Nee / Je weet hoe vossen zijn,Arnon Grunberg | Nationaal Comité 4 en 5 mei | Stichting voor de Collectieve Propaganda van het Nederlandse Boek,1.0000,2020,/books/OL38538519M,Nee / Je weet hoe vossen zijn,,dut,1.0000,9789059655263,Nationaal Comité 4 en 5 mei,2020,,12794883,VALID_COVER,305,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL38538519M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arthur Japin,1,8,12,/works/OL23980894W,Alle verhalen,Arthur Japin,1.0000,2005,/books/OL31682494M,Alle verhalen,,dut,1.0000,9029562927,De Arbeiderspers,2005,,10728436,VALID_COVER,310,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL31682494M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arthur Japin,1,8,12,/works/OL15313031W,De grote wereld,Arthur Japin,1.0000,2006,/books/OL24332406M,De grote wereld,,dut,1.0000,9059650271,Stichting Collectieve Propaganda van het Nederlandse Boek,2006,,6460322,VALID_COVER,305,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24332406M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arthur Japin,1,8,12,/works/OL9096464W,DE KLANK VAN SNEEUW,Arthur Japin,1.0000,2006,/books/OL9097588M,DE KLANK VAN SNEEUW.,,dut,1.0000,9029563362,Uitgeverij De Arbeiderspers,2006,,14287575,VALID_COVER,321,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL9097588M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arthur Japin,1,8,12,/works/OL44739808W,"Geluk, een geheimtaal",Arthur Japin,1.0000,2019,/books/OL62360071M,"Geluk, een geheimtaal :",dagboeken 2008-2018,dut,1.0000,978 90 295 4051 3,De Arbeiderspers (singeluitgeverijen),2019 1126,,15240788,VALID_COVER,295,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL62360071M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arthur Japin,1,8,12,/works/OL35981085W,Heksenmonument,Susan Smit | Bregje Hofstede | Arthur Japin | Joke J. Hermsen | Beatrijs Smulders | Manon Uphoff,1.0000,2023,/books/OL48571887M,Heksenmonument,Een pamflet over eerherstel voor onschuldige slachtoffers van de heksenvervolgingen,dut,1.0000,9789048869244,Lebowski,2023,,14358924,VALID_COVER,312,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL48571887M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arthur Japin,1,8,12,/works/OL20194465W,Kolja,Arthur Japin,1.0000,2017,/books/OL27381127M,Kolja,roman,dut,1.0000,9789029509916,De Arbeiderspers,"Sep 07, 2017",,8844201,VALID_COVER,314,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL27381127M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Arthur Japin,1,8,12,/works/OL22368177W,Vaslav,Arthur Japin,1.0000,2010,/books/OL30452632M,Vaslav,roman,dut,1.0000,9789029572972,Arbeiderspers,2010,,13048648,VALID_COVER,295,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL30452632M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Bart Moeyaert,1,7,10,/works/OL891602W,Blote handen,Bart Moeyaert,1.0000,1996,/books/OL616301M,Blote handen,,dut,1.0000,9021475375,Querido,1996,,14347241,VALID_COVER,292,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL616301M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Bart Moeyaert,1,7,10,/works/OL24824223W,Echt weg is niet zo ver,Bart Moeyaert,1.0000,1993,/books/OL32989730M,Echt weg is niet zo ver,,dut,1.0000,9789027628732,Zwijsen,1993,,11624018,VALID_COVER,300,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32989730M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Bart Moeyaert,1,7,10,/works/OL18747022W,Graz,Bart Moeyaert,1.0000,2009,/books/OL23997945M,Graz,,dut,1.0000,9789021435497,Querido,2009,,11958174,VALID_COVER,320,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL23997945M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Bart Moeyaert,1,7,10,/works/OL26180098W,Het beest heet Mona,Bart Moeyaert,1.0000,2001,/books/OL35329722M,Het beest heet Mona,,dut,1.0000,9027688931,Zwijsen,2001,,12147785,VALID_COVER,304,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35329722M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Bart Moeyaert,1,7,10,/works/OL891605W,Het is de liefde die we niet begrijpen,Bart Moeyaert,1.0000,1999,/books/OL6809478M,Het is de liefde die we niet begrijpen,,dut,1.0000,9021475359,Querido,1999,,12660185,VALID_COVER,300,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL6809478M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Bart Moeyaert,1,7,10,/works/OL24830254W,Het paradijs,Bart Moeyaert,1.0000,2010,/books/OL32998724M,Het paradijs,,dut,1.0000,9789045111124,Querido,2010,,11643870,VALID_COVER,283,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32998724M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Connie Palmen,1,7,10,/works/OL748332W,De erfenis,Connie Palmen,1.0000,1999,/books/OL90696M,De erfenis,,dut,1.0000,9074336469,Stichting Collectieve Propaganda van het Nederlandse Boek,1999,,6460737,VALID_COVER,302,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL90696M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Connie Palmen,1,7,10,/works/OL27963746W,De vriendschap,Connie Palmen,1.0000,2006,/books/OL38222872M,De vriendschap,,dut,1.0000,9789046423073,AKO/Muntinga,2006,,12770394,VALID_COVER,288,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL38222872M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Connie Palmen,1,7,10,/works/OL748333W,De wetten,Connie Palmen,1.0000,1991,/books/OL12807904M,De wetten,roman,dut,1.0000,9789053330289,Prometheus,1991,,8059152,VALID_COVER,310,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL12807904M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Connie Palmen,1,7,10,/works/OL748325W,Een kleine filosofie van de moord,Connie Palmen,1.0000,2004,/books/OL16296641M,Een kleine filosofie van de moord,,dut,1.0000,9044605097,Prometheus,2004,,13071508,VALID_COVER,293,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL16296641M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Connie Palmen,1,7,10,/works/OL748326W,Geheel de uwe,Connie Palmen,1.0000,2002,/books/OL3753397M,Geheel de uwe,,dut,1.0000,9044601660,Prometheus,2002,,7272976,VALID_COVER,296,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL3753397M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Connie Palmen,1,7,10,/works/OL748328W,I. M,Connie Palmen,1.0000,1998,/books/OL431178M,I. M.,,dut,1.0000,9053336796,Prometheus,1998,,13479974,VALID_COVER,345,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL431178M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
NL,CONTEMPORARY,Connie Palmen,1,7,10,/works/OL24423907W,Lucifer,Connie Palmen,1.0000,2007,/books/OL32350436M,Lucifer,roman,dut,1.0000,9789044609998,Prometheus,2007,,10981027,VALID_COVER,296,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32350436M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,
