source_key,title,subtitle,language,isbn,publication_year,publisher,page_count,summary,work_key,cover_image_url,editorial_decision,editorial_reason,reconstruction_state,quality_score,quality_bucket,quality_strengths,quality_weaknesses,preservation_reason,cover_rescue_required,cover_rescue_priority,metadata_rescue_score
/books/OL12850081M,A l'ombre de Dieu,,FR,9789068319132,1997,Peeters,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1918,8
/books/OL12850099M,L'être et la folie,,FR,9789068319521,1997,Peeters,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1919,8
/books/OL12851905M,Human Conditions Intimate Portraits,,FR,9789076085098,1999,"Galgiani, Phillip",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1920,8
/books/OL12980812M,"Le plan de Paris par Truschet et Hoyau, 1550",,FR,9783858790019,1980,Editions Seefeld,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1921,8
/books/OL13006034M,Ying Fa De Xi E Han tu shu guan xue qing bao xue ci hui,,FR,9787100005142,1991,Xin hua shu dian zong dian Beijing fa xing suo fa xing,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1922,8
/books/OL13078175M,Peking,,FR,9789627460015,1990,Watermark Publications (UK) Ltd,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1923,8
/books/OL13163086M,"al-Ubira, 1988-1993 =","Opera, 1988-1993",FR,9789772351640,1993,Aujourd'hui Communication,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1924,8
/books/OL13166323M,Artistas Latinoamericanas En Paris,,FR,9789800110690,1998,Monte Avila Editores,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1925,8
/books/OL13208699M,Mujam lughat al-akhbar,"Inkilizi, Faransi, Arabi",FR,9789953100951,2001,Maktabat Lubnan Nashirun,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1926,8
/books/OL13212125M,Guide to Directories on Science and Technology in Africa,,FR,9789966831125,1993,Academy Science Publishers,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1927,8
/books/OL13213588M,Le Hammam,,FR,9789973190000,1992,Cérès,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1928,8
/books/OL13214996M,"Espace, representations (Publications de la Faculte des lettres)",,FR,9789981102187,2000,"Universite Mohammed premier, Faculte des lettres et des science humaines",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1929,8
/books/OL13215044M,Taqyidan fi wahdat al-wujud li-Sayyidi Ahmad ibn Ajibah (Silsilat Hikmah),,FR,9789981182028,1998,Dar al-Qubbah al-Zarqa,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1930,8
/books/OL13246702M,Suivez Moi,,FR,9789990813531,1993,Proficiency Pr Co Inc,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1931,8
/books/OL13258209M,History of the Louisiana Civil Code the Formative Years 1803 1839,,FR,9789991900872,1990,Louisiana State Univ Law,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1932,8
/books/OL13258736M,Tai-Ji Fitness,Its Principles and Basic Training,FR,9789991964188,1990,Zhang Import & Export,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1933,8
/books/OL13271861M,Quan Deixavem De Ser Infants,Vicent Andres Estelles Des Del Fons De La Memoria,FR,9788448917968,2005,Editorial Barcanova,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1934,8
/books/OL13282129M,Guatemala,Derechos Humanos En Tiempos de Paz (Cuadernos Deusto de Derechos Humanos),FR,9788474858945,2003,Universidad de Deusto,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1935,8
/books/OL13304088M,Riskers Vault Camp,,FR,9789994126538,1991,Tafnews Pr,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1936,8
/books/OL13329932M,Arquitectura Radical,"Centro Atlantico de Arte Moderno, Las Palmas de Gran Canaria del 5 de Marzo Al 5 de Mayo de 2002",FR,9788489152588,2002,Centro Atlantico de Arte Moderno,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1937,8
/books/OL1333274M,Guardians of the north,the national superhero in Canadian comic-book art,FR,9780662193470,1992,National Archives of Canada,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1938,8
/books/OL13336558M,Proceedings of a Seminar on Electric Utility Research and Development,,FR,9789994992560,1983,Natl Assn of Regulatory,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1939,8
/books/OL13428844M,Il Principe Architetto,"Atti del Convegno Internazionale, Mantova, 21-23 Ottobre 1999",FR,9788822250612,2002,L. S. Olschki,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1940,8
/books/OL13429595M,Il Gusto Del Segreto,,FR,9788842051251,1997,Laterza,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1941,8
/books/OL13432039M,From Cordoba to Samarqand,,FR,9788874393169,2006,"Five Continents Editions,Italy",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1942,8
/books/OL13432742M,Science and the Future of Mankind: Science for Man and Man for Science,"The Proceedings of the Preparatory Session, 12-14 November 1999 and the Jubile",FR,9788877610751,2001,Pontifical Academy of Sciences,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1943,8
/books/OL13434524M,Picturae Excisae,Conservazione E Retaurto Dei Dipinti Ercolanesi E Pompeiani Tra XVIII E XIX,FR,9788882651930,2003,L'erma Di Bretschneider,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1944,8
/books/OL13434864M,Chiasmi International 7,Life and Individuation,FR,9788884833273,2005,Mimesis,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1945,8
/books/OL13548685M,Rescapé du néant,,FR,9780888403377,1972,Éditions Paulines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1946,8
/books/OL13548693M,Matinale à La Malbaie,des villages sillonnent les routes de la côte nord du Saint-Laurent Matinale notre amie s'est arrêtée plus longuement à La Malbaie,FR,9780888403599,1973,Éditions Paulines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1947,8
/books/OL13548702M,forêt de la peur,,FR,9780888402974,1972,Éditions Paulines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1948,8
/books/OL13548718M,L' inconnue des Laurentides,,FR,9780888403513,1972,Éditions Paulines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1949,8
/books/OL13573206M,Chez les nomades de Mongolie,,FR,9782296009875,2006,Harmattan,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1950,8
/books/OL13592303M,La mysterieuse boule de feu,,FR,9780888402882,1971,Éditions Paulines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1951,8
/books/OL13592305M,Menace sur Montréal,,FR,9780888403360,1972,Éditions Paulines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1952,8
/books/OL13592362M,Opium en fraude,,FR,9780888402936,1971,Éditions Paulines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1953,8
/books/OL13631525M,Tamgat,nomade mongol,FR,9782907754125,1993,Anako éditions,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1954,8
/books/OL13632309M,Malentendus mongols,à la source du fleuve Ienisseï,FR,9782842790493,2000,Éditions You Feng,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1955,8
/books/OL13635415M,Scènes de la vie mongole,inspirations du Khangaï au Gobi : un voyage de Ulaanbataar à Karakorum,FR,9782748013832,2003,Société des Écrivains,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1956,8
/books/OL13637687M,Vers l'art sacré du Tibet,"techniques, divinités, itinéraire",FR,9782905998309,1994,Claire lumière,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1957,8
/books/OL13638595M,Hors jeu,,FR,9782842631420,2007,Dilettante,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1958,8
/books/OL14091265M,Transactions of the fifth International Congress on the Enlightenment.,,FR,9780729402606,1980,Voltaire Foundation,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1959,8
/books/OL14235550M,"Jacques Van Schuppen, 1670-1751",l'influence française à Vienne dans les arts plastiques au cours dela première moitié du XVIIIe siècle,FR,9782800408149,1983,Editions de l'Université de Bruxelles,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1960,8
/books/OL14250557M,Les Slaves du sud au XIXe siècle vus par Xavier Marmier,,FR,9782716901116,1980,Publications Orientalistes de France,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1961,8
/books/OL14260951M,Découvrir Québec,,FR,9782890840232,1983,Le Soleil,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1962,8
/books/OL14275718M,De la fantaisie à la sublimation,,FR,9782130381297,1984,Presses universitaires de France,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1963,8
/books/OL14329091M,Le mythe des Amazones dans la mosaïque antique.,,FR,9782721456878,1975,Dar el-Machreq,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1964,8
/books/OL145362M,The struggle goes on-- et la vie continue,a collection of poems,FR,9789990323627,1998,Editions Le Printemps,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1965,8
/books/OL14549525M,Urbanizat︠s︡ii︠a︡ i nomadizm v T︠S︡entralʹnoĭ Azii,istorii︠a︡ i problemy : materialy Mezhdunarodnoĭ konferent︠s︡ii,FR,9789965699443,2004,Daĭk-Press,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1966,8
/books/OL145693M,L' art et l'enfant,,FR,9789990323825,1999,Editions Le Printemps,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1967,8
/books/OL14616383M,L' art et la technique = Die Kunst und die Technik.,,FR,9783727802164,1979,Editions Universitaires,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1968,8
/books/OL14641839M,Châteaux de Malmaison et de Bois Préau ; Musées napoléoniens de l'Ile d'Aix et de la Maison Bonaparte à Ajaccio,catalogue sommaire illustré des peintures et dessins,FR,9782711821754,1989,"Ministère de la culture, de la communication, du bicentenaire et des grands travaux, Éditions de la Réunion des musées nationaux",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1969,8
/books/OL14642805M,La vie de Bohème,,FR,9782711820849,1986,"Ministère de la culture et de la communication, Editions de la Réunion des musées nationaux",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1970,8
/books/OL14651637M,Le tableau de Paris,,FR,9782209061495,1989,Messidor,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1971,8
/books/OL14659347M,Un brin de fantaisie,art populaire germano-canadien,FR,9780660905600,1993,The Museum,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1972,8
/books/OL14671941M,Bibracte (Saône-et-Loire),une ville gauloise sur le mont Beuvray,FR,9782110809087,1987,"Ministère de la culture et de la communication, Direction du patrimoine, Sous-direction de l'archéologie",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1973,8
/books/OL14680120M,"Mont Royal, Ville Marie",vues et plans anciens de Montréal,FR,9781895615036,1992,Musée McCord d'histoire canadienne,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1974,8
/books/OL14690218M,Le peuple contre la démocratie,,FR,9782213021638,1989,Fayard,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1975,8
/books/OL14690225M,Le principe d'homogéneité,recherches logiques,FR,9782904315572,1988,Presses de l'Université des Paris-Sorbonne,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1976,8
/books/OL14701836M,Granet,peintre de Rome,FR,9782909762005,1992,Association des Amis du Musée Granet,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1977,8
/books/OL14702124M,Le jeu et le temps,,FR,9782905460189,1990,Osiris,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1978,8
/books/OL147057M,Le Coran revisité,"le feu, l'eau, l'air et la terre",FR,9782901315506,1999,Institut français d'études arabes de Damas,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1979,8
/books/OL14705942M,Jacques Villon,la donation Charles S.N. Parent,FR,9782551129362,1992,Musée du Québec,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1980,8
/books/OL14707976M,L' émergence de la sociologie,,FR,9782760303775,1993,Presses de l'Université d'Ottawa,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1981,8
/books/OL14708099M,Structurer la paix universelle,,FR,9782980326608,1992,A. Bernier,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1982,8
/books/OL14710645M,L' Image des dieux celtes,etude de trois thèmes animaliers,FR,9782873320171,1990,Préhistoire liégeoise asbl,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1983,8
/books/OL14717205M,Académie Royale des Beaux-Arts de Bruxelles,275 ans d'enseignement = 275 jaar onderwijs aan de Koninklijke Academie voor Schone Kunsten van Brussel.,FR,9782871930303,1987,Credit Communal,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1984,8
/books/OL147181M,Regards sociologiques sur la délinquance juvénile au Maroc,,FR,9789981194403,1998,Sine nomine,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1985,8
/books/OL14719388M,"École du meuble, 1930-1950",la décoration intérieure et les arts décoratifs à Montréal = Interior design and decorative art in Montreal,FR,9780969181514,1989,"Château Dufresne, Musée des arts decoratifs de Montréal",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1986,8
/books/OL14723934M,L' affaire du P. André Martin à Saumur (1669-1675),,FR,9782711642649,1988,J. Vrin,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1987,8
/books/OL14728087M,Itinéraires bioéthiques,,FR,9782870852347,1990,Éditions Ciaco,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1988,8
/books/OL14734573M,Sceaux et cylindres orientaux,la collection Chiha,FR,9783727808166,1992,Editions Universitaires,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1989,8
/books/OL14735200M,Les enfants et l'esthétique musicale,analyses de situations créatives,FR,9782864910855,1992,Éditions EAP,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1990,8
/books/OL14740322M,La Philosophie de la symbiose démocratique,,FR,9782214087183,1991,Pensée universelle,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1991,8
/books/OL14741529M,Le pragmatisme,,FR,9782130449249,1992,Presses universitaires de France,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1992,8
/books/OL14765755M,Les professeurs de la Faculté de médecine de Paris,dictionnaire biographique 1794-1939,FR,9782222045274,1991,Institut national de recherche pédagogique : Editions du CNRS,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1993,8
/books/OL14774308M,Les chevaux du Nouvel Empire égyptien,"origines, races, harnachement",FR,9782872680023,1991,Connaissance de l'Egypte ancienne,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1994,8
/books/OL14774814M,Philosophie et société,,FR,9782711609543,1987,Librairie philosophique J. Vrin,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1995,8
/books/OL14776533M,La guerre nouvelle,,FR,9782234020993,1988,Stock,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1996,8
/books/OL14778711M,Le regard,,FR,9782711826056,1992,Réunion des musées nationaux,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1997,8
/books/OL14780728M,Quatre introductions à la philosophie au XIIIe siècle,textes critiques et étude historique,FR,9782920409033,1988,"Institut d'études médiévales, Université de Montréal",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1998,8
/books/OL14787986M,Tradition et révolution,l'enjeu de la modernité en Algérie et dans l'Islam,FR,9782727402091,1993,Sindbad,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,1999,8
/books/OL14787989M,Comparaison de la musique italienne et de la musique française,,FR,9782826603573,1972,Minkoff,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2000,8
/books/OL14789258M,Le problème de la connaissance en philosophie ouverte,,FR,9782825101001,1990,L'Age d'homme,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2001,8
/books/OL14789288M,La pensée politique du Japon contemporain,(1868-1989),FR,9782130433460,1990,Presses universitaires de France,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2002,8
/books/OL14793542M,Le bestiaire innu aitun,traditions autochtones,FR,9782921212380,1993,Roussan,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2003,8
/books/OL14808769M,Prendre la parole,Nibimatisiwin : artistes amérindiens du Québec,FR,9782921212304,1993,Roussan,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2004,8
/books/OL148286M,La genèse du roman persan moderne,,FR,9782909961194,1998,Institut français de recherche en Iran,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2005,8
/books/OL14857797M,Les exercices de la passion =,Aura hysterica,FR,9782980314407,1992,N. Jolicoeur,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2006,8
/books/OL14864814M,Répertoire international des travaux universitaires relatifs à la musique française du Moyen Age à nos jours,(thèses et mémoires),FR,9782852032538,1992,Honoré Champion,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2007,8
/books/OL14865934M,L' écologie sociale de Murray Bookchin,une analyse de philosophie politique,FR,9782920479371,1993,"Université Laval, Laboratoire d'études politiques et administratives",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2008,8
/books/OL14904254M,Essai d'une définition de la musique,,FR,9782857075028,1992,G. Trédaniel,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2009,8
/books/OL14914532M,Société à documenter,les acquis et les défis : comptes rendus du 19e congrès de l'ASTED tenu à l'Hôtel Ramada Renaissance du Parc Montréal du 28 au 31 octobre 1992.,FR,9782921548038,1993,Asted,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2010,8
/books/OL15004728M,La Tournée de Francis Lebel,,FR,9780340180785,1974,University of London Press,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2011,8
/books/OL15057672M,Le chat qui sait prévoir le temps,,FR,9780510084318,1973,Ernest Benn,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2012,8
/books/OL15109628M,Pratiques sociales et théories,les discordes des universitaires,FR,9782600000628,1995,Droz,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2013,8
/books/OL15115741M,Antigone encore,les femmes et la loi,FR,9782907883610,1993,Côté femmes,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2014,8
/books/OL15120164M,Estuaries and coasts,spatial and temporal intercomparisons,FR,9788785215178,1991,Olsen & Olsen,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2015,8
/books/OL15157096M,Russie,,FR,9782881083754,1995,Editions de l'Aire,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2016,8
/books/OL15182458M,"Répertoire des livres d'artistes au Québec, 1991-1992",,FR,9782551131426,1993,Bibliothèque nationale du Québec,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2017,8
/books/OL15200587M,Vous recevrez le centuple,journal de la fidélité de Dieu,FR,9782905480187,1987,Lion de Juda,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2018,8
/books/OL15218997M,Les non-conformistes des années 30,une tentative de renouvellement de la pensée politique française,FR,9782020021678,1969,Seuil,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2019,8
/books/OL15219487M,Logique des genres littéraires,,FR,9782020091633,1986,Seuil,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2020,8
/books/OL15222822M,Etudes de sociologie de l'art.,,FR,9782070717187,1970,Denoël,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2021,8
/books/OL15228318M,Pierre et Paul,,FR,9782211041621,1976,L'école des loisirs,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2022,8
/books/OL15228548M,De l'habitude,,FR,9782213015125,1984,Fayard,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2023,8
/books/OL15230572M,Fondemonts du savoir romantique.,,FR,9782228129800,1982,Payot,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2024,8
/books/OL15231983M,Le promontoire du songe,,FR,9782251460086,1993,Les belles lettres,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2025,8
