source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,audit_flags
/books/OL12660548M,Les Cicatrices Du Passe,Essai Sur La Gestion Des Conflits En Suisse (1798-1918),Irene Herrmann,1,9783039108701,2006,Peter Lang Publishing,Histoire | Politique,0,,,FOREIGN_TITLE_FR_3
/books/OL19545730M,Facing reality,philosophical adventures of a brain scientist,J. C. Eccles,1,,1970,Longman,,2,,,DUPLICATE_LIKE_2
/books/OL10091592M,Principles of Biochemistry,,J. David Rawn | Laurence A. Moran | H. Robert Horton | Allen J. Scism | Raymond S. Ochs | K. Gray Scrimgeour,6,9780136217152,1999,Prentice Hall College Div,,0,,,MULTI_AUTHOR_6
/books/OL12771361M,Language Design and Programming Methodology,"Proceedings of a Symposium, Held in Sidney, Australia, September 10-11, 1979 (Lecture Notes in Computer Science)",J. M. Tobias,1,9783540097457,1980,Springer,Technologie,0,,,SERIAL_OR_ACADEMIC_TITLE
/books/OL10078242M,"Electric Circuits Revised and PSpice Supplement Package, Sixth Edition",,James W. Nilsson | Susan Riedel,2,9780130770790,2001,Prentice Hall,,0,,,SERIAL_OR_ACADEMIC_TITLE
/books/OL12760494M,East and West,Legal Philosophies in Japan (Archives for Philosophy of Law and Social Philosophy =),Japanese Association for Legal and Social Philosophy. Annual Conference (1986),1,9783515048446,1987,Coronet Books,Philosophie,0,,,INSTITUTIONAL_AUTHOR
/books/OL12764696M,Der Protestantismus Und Die Russische Theologie,Zur Rezeption Und Kritik Des Protestantismus in Den Zeitschriften Der Geistlichen Akademien ... (Forschungen ... Systematischen Und Oekumenischen Theologie),Jennifer Wasmuth,1,9783525563403,2007,Vandehoeck & Ruprecht,Histoire,0,,,FOREIGN_TITLE_DE_4
/books/OL12798928M,Die Kirchen- Und Die Antireformatorische Religionspolitik Kaiser Karls V. In Den Siebzehn Provinzen Der Niederlande 1515-1555 (Brill's Series in Church History),,Jochen A. Fuhner,1,9789004140837,2004,Brill Academic Publishers,Histoire,0,,,FOREIGN_TITLE_DE_3
/books/OL7468719M,Einstein,Visionary Scientist,John B. Severance,1,9780395931004,1999,Clarion Books,Biographie | Jeunesse | Sciences,2,,,DUPLICATE_LIKE_2
/books/OL12810667M,Facing reality,Philosophical adventures by a brain scientist (The Heidelberg science library),John C Eccles,1,9783540900146,1975,Springer-Verlag,Philosophie | Sciences,2,,,DUPLICATE_LIKE_2
/books/OL14020548M,"A list of books on the history of science. Supplement, December, 1916.",,John Crerar Library.,1,,1917,Printed by order of the Board of Directors,Histoire | Philosophie | Sciences | Sciences sociales,0,,,INSTITUTIONAL_AUTHOR | SERIAL_OR_ACADEMIC_TITLE
/books/OL1086639M,A Treasury of Christmas classics.,,John Donne | O. Henry | Harriet Beecher Stowe | George MacDonald | Charles Dickens | John Henry Hopkins | Hans Christian Andersen | Madeleine L'Engle | Henry van Dyke | Alfred Lord Tennyson | Henry Wadsworth Longfellow | Christina Georgina Rosetti | Charles Jennens | St Matthew the Apostle | John Milton | Saint Ephraem Syrus | William Shakespeare | Charles Wesley,18,9780877888192,1994,H. Shaw Publishers,,0,,,MULTI_AUTHOR_18
/books/OL3665844M,Star Wars: The Fight For Justice,Journal By Luke Skywalker,John Peel,1,9780590189026,1998,Scholastic,Fiction,0,,,SERIAL_OR_ACADEMIC_TITLE
/books/OL15182329M,"Henry IV, part 2","Coronation production, 1821.",John Philip Kemble | William Shakespeare,2,9780719121470,1971,Cornmarket Press,,0,,,SERIAL_OR_ACADEMIC_TITLE
/books/OL12979783M,Political Philosophy / Filosofia Politica,New Proposals for New Questions / Nueva Propuestas Para Nuevas Cuestiones - Proceedings of the 22nd Ivr World Congress Granada 2005 (Arsp Beiheft),Jose Carrecedo,1,9783832926861,2007,Nomos Verlagsgesellschaft,Philosophie | Politique,0,,,SERIAL_OR_ACADEMIC_TITLE
/books/OL12798830M,Narrative Analogy in the Hebrew Bible,Battle Stories and Their Equivalent Non-Battle Narratives (Supplements to Vetus Testamentum),Joshua Berman,1,9789004131194,2004,Brill Academic Publishers,,0,,,SERIAL_OR_ACADEMIC_TITLE
/books/OL14819449M,Obras completas.,1916-1934.,José Ortega y Gasset,1,,1966,,Philosophie | Politique,0,,,STRONG_FOREIGN_ES_PT
/books/OL22848189M,The Low countries,arts and society in Flanders and the Netherlands ; a yearbook 1995-96,Jozef Deleu (ed.),1,9789070831691,1995,'Stichting Ons Erfdeel',,0,,,SERIAL_OR_ACADEMIC_TITLE
/books/OL12810589M,Human-Computer Interaction.HCI Applications and Services,"12th International Conference, HCI International 2007, Beijing, China, July 22-27, 2007, Proceedings, ... Science) (Lecture Notes in Computer Science)",Julie A. Jacko,1,9783540731092,2007,Springer,Technologie,0,,,SERIAL_OR_ACADEMIC_TITLE
/books/OL12743024M,Geisterzug in Den Tod,Ein Unbekanntes Kapitel Der Deutsch-Franzosischen Geschichte 1944,Jurg Altwegg,1,9783498000578,2001,Rowohlt Verlag GmbH,Histoire,0,,,FOREIGN_TITLE_DE_2
